wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,style,alcohol,image,ageing,black fruit,citrus,dried fruit,earthy,floral,oaky,red fruit,spices,tree fruit,tropical,vegetal,yeasty,any junk food will do,aperitif,appetizers and snacks,beef,blue cheese,cured meat,"game (deer, venison)",goat's milk cheese,lamb,lean fish,mature and hard cheese,mild and soft cheese,mushrooms,pasta,pork,poultry,"rich fish (salmon, tuna etc)",shellfish,spicy food,veal,vegetarian,Albariño,Barbera,Bonarda,Béquignol Noir,Cabernet Franc,Cabernet Sauvignon,Cereza,Chardonnay,Chenin Blanc,Criolla Grande,Garnacha,Gewürztraminer,Grenache,Grüner Veltliner,Malbec,Malvasia,Marsanne,Mencia,Merlot,Moscatel,Mourvedre,Pais,Pedro Ximenez,Petit Verdot,Pinot Gris,Pinot Noir,Riesling,Roussanne,Sangiovese,Sauvignon Blanc,Shiraz/Syrah,Sémillon,Tannat,Tempranillo,Torrontés,Trousseau,Verdejo,Viognier,Agrelo,Argentina,Brazil,Cafayate Valley,Calchaqui Valley,Campanha,Famatina,Gualtallary,La Consulta,La Rioja,Las Compuertas,Lujan de Cuyo,Lunlunta,Maipu,Mendoza,Paraje Altamira,Patagonia,Pedernal Valley,Perdriel,Rio Grande do Sul,Rio Negro,Salta,San Carlos,San Juan,San Rafael,Serra Gaúcha,Tulum Valley,Tunuyán,Tupungato,Uco Valley,Vale dos Vinhedos,Vista Flores
https://www.vivino.com/toneles-tonel-22-cabernet-sauvignon/w/1232232?year=2021&price_id=35489428,Tonel 22 Cabernet Sauvignon,2021,Bodega Toneles,3.7,26.0,11.99,0.5468,0.4774,0.1715,0.3737,Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/0IXq8y40Q2acKM6QYXzglQ_pb_x600.png,0.0,0.1875,0.0,0.0,0.0625,0.0,0.4375,0.125,0.1875,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/ver-sacrum-dona-mencia-de-los-andes/w/8037146?year=2021&price_id=38477580,Doña Mencia de los Andes,2021,Ver Sacrum,3.7,26.0,40.0,,,,,,,https://images.vivino.com/thumbs/i8FWmFE3QQuda16ivQJ6BQ_pb_x600.png,0.0,0.186,0.0,0.0,0.2558,0.0,0.1628,0.2791,0.0465,0.0233,0.0,0.0233,0.0233,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.vivino.com/septima-malbec/w/80080?year=2023&price_id=37304258,Malbec,2023,Séptima,3.6,,10.5,0.5935,0.2916,0.2016,0.3669,Argentinian Mendoza Malbec Red,0.135,https://images.vivino.com/thumbs/-sPQgu3FSUSwJiUNXFv88w_pb_x600.png,0.0046,0.3157,0.0064,0.0173,0.0958,0.0155,0.2856,0.1451,0.0803,0.0018,0.0009,0.0064,0.0246,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/crios-malbec/w/1263840?year=2017&price_id=18343507,Malbec,2017,Crios,3.6,3939.0,16.79,0.6135,0.3154,0.1971,0.3915,Argentinian Uco Valley Malbec Red,0.14,https://images.vivino.com/thumbs/D3XGYUrIREmLd8GDrKWjyQ_pb_x600.png,0.0067,0.2736,0.0129,0.0118,0.1,0.0303,0.3056,0.1522,0.0753,0.009,0.0039,0.0022,0.0163,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.vivino.com/graffigna-malbec/w/3445308?year=2021&price_id=38197712,Malbec,2021,Graffigna,3.6,,27.99,0.63,0.2835,0.1354,0.3711,Argentinian Malbec,,https://images.vivino.com/thumbs/kZ8bkLJdR5y7FIrujO7q_g_pb_x600.png,0.0274,0.2695,0.0147,0.0105,0.1305,0.0084,0.2632,0.12,0.1326,0.0,0.0,0.0084,0.0147,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.vivino.com/ar-antucura-barrandica-malbec-selection/w/1858063?year=2022&price_id=35077904,Barrandica Malbec Selection,2022,Antucura,3.6,,22.04,0.5883,0.3594,0.2521,0.3847,Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/WIIF7ZiRRdKXqIyVeCzgPA_pb_x600.png,0.0133,0.4,0.0133,0.0133,0.1067,0.0,0.2267,0.0933,0.12,0.0,0.0,0.0,0.0133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.vivino.com/maipe-malbec-reserve/w/1140871?year=2022&price_id=33840417,Malbec Reserve,2022,Maipe,3.6,,18.89,0.6541,0.2274,0.1351,0.3406,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/J8m0gV2GS0Ouvxe5IgKJxQ_pb_x600.png,0.0115,0.2786,0.0076,0.0038,0.1603,0.0038,0.2863,0.1374,0.0916,0.0,0.0,0.0,0.0191,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/andeluna-cellars-raices-limited-edition-malbec/w/6960117?year=2022&price_id=36022262,Raices Limited Edition Malbec,2022,Andeluna,3.6,,13.64,0.4692,0.3852,0.336,0.461,Argentinian Uco Valley Malbec Red,0.135,https://images.vivino.com/thumbs/NLK6Kry4RBGeIwlGL1306w_pb_x600.png,0.0,0.3333,0.0074,0.0148,0.1111,0.0296,0.2296,0.1852,0.0667,0.0074,0.0,0.0,0.0148,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.vivino.com/san-polo-mendoza-zentas-malbec/w/4895123?year=2023&price_id=38245915,Zentas Malbec,2023,San Polo,3.6,,13.64,0.4942,0.3423,0.2171,0.3929,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/td_-2-hSRfGxmHetgOy0Hg_pb_x600.png,0.0,0.4286,0.0,0.0,0.0,0.0,0.4286,0.0714,0.0714,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/colores-del-sol-malbec/w/1134852?year=2021&price_id=38276870,Malbec,2021,Colores del Sol,3.6,,18.34,0.6577,0.222,0.1469,0.3407,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/sqlEVmM0TjWuQ86KprzOmA_pb_x600.png,0.029,0.2971,0.0145,0.0,0.087,0.0072,0.2029,0.1957,0.1014,0.0072,0.0,0.0145,0.0435,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/red-diamond-malbec-mendoza/w/1276396?year=2019&price_id=30423209,Malbec,2019,Red Diamond,3.6,,14.97,0.669,0.2112,0.1808,0.334,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/TNaUEhxIRZ69ONiUf-tetQ_pb_x600.png,0.0118,0.2824,0.0,0.0059,0.0765,0.0118,0.3706,0.1412,0.0471,0.0,0.0059,0.0176,0.0294,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/trivento-reserve-white-malbec/w/7708062?year=2023&price_id=36515171,Reserve White Malbec,2023,Trivento,3.7,1034.0,10.99,0.4274,,0.159,0.5059,Argentinian White,,https://images.vivino.com/thumbs/ZiH4G9CtQ1yVE5tSlwqTBw_pb_x600.png,0.0103,0.0129,0.2648,0.0026,0.0514,0.0103,0.0206,0.1671,0.0051,0.3496,0.054,0.0257,0.0257,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/tilia-bonarda/w/3331643?year=2022&price_id=35114016,Bonarda,2022,Tilia,3.6,,16.79,0.4452,0.2155,0.1781,0.7002,Argentinian Bonarda,,https://images.vivino.com/thumbs/4LEcEhQpRZCditEpaSbuaw_pb_x600.png,0.0149,0.2463,0.0112,0.0037,0.153,0.0149,0.2201,0.1903,0.1007,0.0112,0.0037,0.0112,0.0187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/toro-mendoza-centenario-malbec/w/5870933?year=2023&price_id=36573975,Centenario Malbec,2023,Toro,3.6,688.0,13.64,0.3933,0.3614,0.2979,0.4092,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/X32Oo95ySxKg3XqIVoXxAw_pb_x600.png,0.0112,0.3606,0.0074,0.026,0.0706,0.0149,0.1784,0.2119,0.0743,0.0223,0.0,0.0074,0.0149,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/zorzal-terroir-unico-pinot-noir/w/1460260?year=2018&price_id=26600063,Terroir Único Pinot Noir,2018,Zorzal,3.6,628.0,13.64,0.3817,0.1428,0.0494,0.4637,Argentinian Pinot Noir,0.125,https://images.vivino.com/thumbs/PBKknTsFQBWGQwDsO_VBQg_pb_x600.png,0.0043,0.0783,0.0174,0.0087,0.2087,0.0174,0.1261,0.45,0.0478,0.013,0.0065,0.0087,0.013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
https://www.vivino.com/bellavista-estate-bueno-reserve-pinot-noir/w/1403441?year=2018&price_id=35848802,Bellavista Estate Proprietor Reserva Pinot Noir,2018,Bueno,3.6,545.0,31.67,0.305,0.163,0.1306,0.3953,Brazilian Pinot Noir,,https://images.vivino.com/thumbs/1qxqgDTZSKmbxIIUh-ttPA_pb_x600.png,0.0345,0.0345,0.0,0.0,0.2069,0.0345,0.3103,0.2414,0.1034,0.0,0.0,0.0,0.0345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/spice-block-malbec/w/1323732?year=2022&price_id=35454659,Malbec,2022,Spice Block,3.6,,20.99,0.6939,0.2415,0.1104,0.339,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/MeYxpRigTmG4rWE5DI9g2g_pb_x600.png,0.0,0.375,0.0,0.0,0.0694,0.0,0.3194,0.0833,0.1111,0.0,0.0,0.0139,0.0278,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/bodega-stella-crinita-omaggio-pet-nat/w/9139680?year=2023&price_id=38414620,Omaggio Pet Nat,2023,Bodega Stella Crinita,3.6,,37.5,0.1711,,,0.8115,Argentinian Mendoza Sparkling,,https://images.vivino.com/thumbs/pae98DicRISE5D8W9-EbYw_pb_x600.png,0.0,0.025,0.225,0.0,0.125,0.0,0.0,0.075,0.0,0.2,0.15,0.15,0.05,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.vivino.com/bodega-stella-crinita-omaggio-pet-nat/w/9139680?year=2022&price_id=38477218,Omaggio Pet Nat,2022,Bodega Stella Crinita,3.6,,37.5,0.1711,,,0.8115,Argentinian Mendoza Sparkling,,https://images.vivino.com/thumbs/pae98DicRISE5D8W9-EbYw_pb_x600.png,0.0,0.025,0.225,0.0,0.125,0.0,0.0,0.075,0.0,0.2,0.15,0.15,0.05,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.vivino.com/trapiche-oak-cask-cabernet-sauvignon/w/1141324?year=2021&price_id=33534922,Oak Cask Cabernet Sauvignon,2021,Trapiche,3.6,424.0,15.74,0.66,0.5604,0.0532,0.4462,Argentinian Cabernet Sauvignon,0.14,https://images.vivino.com/thumbs/UXBnsCZPTMiN5sIk63TiDQ_pb_x600.png,0.0075,0.2856,0.0038,0.0028,0.1348,0.0019,0.3742,0.1197,0.0518,0.0038,0.0009,0.0009,0.0123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/andeluna-cellars-raices-limited-edition-cabernet-sauvignon/w/7735881?year=2021&price_id=30552296,Raices Limited Edition Cabernet Sauvignon,2021,Andeluna,3.6,,13.64,0.5578,0.526,0.2189,0.4353,Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/Pm6mz6jfRyuy464yXN8ZEg_pb_x600.png,0.02,0.3,0.0,0.0,0.1,0.02,0.24,0.08,0.22,0.0,0.02,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.vivino.com/cueva-los-dos-juanes-malbec/w/1217556?year=2022&price_id=35181323,Malbec,2022,Los Dos,3.6,,13.95,0.5722,0.1933,0.1533,0.3637,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/1iVrxuFgS3O-RNib4sW61Q_pb_x600.png,0.0,0.1667,0.0,0.0,0.0,0.0,0.5,0.0833,0.0833,0.0,0.0,0.0,0.1667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/salentein-portillo-cabernet-sauvignon/w/1149720?year=2022&price_id=38160141,Portillo Cabernet Sauvignon,2022,Salentein,3.6,375.0,15.95,0.5578,0.5159,0.1507,0.4313,Argentinian Cabernet Sauvignon,0.135,https://images.vivino.com/thumbs/p5pmhDs2SOeRkAuU-127oA_pb_x600.png,0.004,0.3052,0.0201,0.008,0.1004,0.008,0.2088,0.1526,0.1486,0.008,0.0,0.008,0.0281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
https://www.vivino.com/tilia-chardonnay/w/87732?year=2021&price_id=27638177,Chardonnay,2021,Tilia,3.6,337.0,16.79,0.5341,,0.1732,0.3932,Argentinian Chardonnay,,https://images.vivino.com/thumbs/FhiOryRxSGCTumOfyfqs6Q_pb_x600.png,0.0206,0.0077,0.1546,0.0026,0.0515,0.0052,0.3273,0.0077,0.0077,0.2526,0.0722,0.0258,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/quara-malbec/w/1739956?year=2020&price_id=26597458,Malbec,2020,Quara,3.6,319.0,16.79,0.5269,0.2908,0.1939,0.3713,Argentinian Salta Malbec Red,,https://images.vivino.com/thumbs/gpwexwzXSS6bh2BIhTfRTg_pb_x600.png,0.013,0.2294,0.0,0.026,0.1212,0.013,0.2771,0.1905,0.0909,0.0087,0.0,0.0087,0.0216,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/abito-malbec/w/4194212?year=2022&price_id=36354484,Malbec,2022,Abito,3.6,,30.0,0.4644,0.3951,0.3129,0.4698,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/9PMws-69R9utmso-d8L9lA_150x200.jpg,0.0,0.4,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/tiza-el-ganador-malbec/w/1144687?year=2021&price_id=30711479,El Ganador Malbec,2021,Tiza,3.6,,14.69,0.6303,0.2391,0.1492,0.3616,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/x-BGCfRKTH-Za-Lcn2poUA_pb_x600.png,0.0294,0.2941,0.0,0.0,0.1765,0.0,0.2941,0.0588,0.1471,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/pie-de-palo-viognier/w/1321361?year=2022&price_id=34251861,Viognier,2022,Pie de Palo,3.6,,16.79,0.5573,,0.3187,0.1042,Argentinian Viognier,,https://images.vivino.com/thumbs/sjFA_DIgQBO0Kw66fD4Ngg_pb_x600.png,0.0133,0.0,0.2533,0.0,0.0933,0.08,0.08,0.0133,0.0,0.2667,0.12,0.0267,0.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/dona-paula-estate-cabernet-sauvignon/w/1722359?year=2021&price_id=34211465,Estate Cabernet Sauvignon,2021,Doña Paula,3.6,236.0,19.17,0.6161,0.5301,0.124,0.4629,Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/HHy70mL5SJGVSfWXgdcunw_pb_x600.png,0.0133,0.32,0.0,0.0044,0.1022,0.0,0.2222,0.1378,0.1422,0.0,0.0089,0.0222,0.0267,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/dona-paula-los-cardos-cabernet-sauvignon/w/24206?year=2022&price_id=34803579,Los Cardos Cabernet Sauvignon,2022,Doña Paula,3.6,235.0,27.08,0.6252,0.514,0.1036,0.4399,Argentinian Cabernet Sauvignon,0.135,https://images.vivino.com/thumbs/4YDE5yoGSNC56-SfB-1Z5w_pb_x600.png,0.0119,0.2857,0.0167,0.0214,0.1,0.0071,0.2381,0.1381,0.1238,0.0167,0.0,0.0071,0.0333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/bodegas-bianchi-famiglia-bianchi-cabernet-sauvignon/w/13840?year=2020&price_id=28971976,Famiglia Bianchi Cabernet Sauvignon,2020,Bodegas Bianchi,3.6,222.0,19.99,0.6305,0.5351,0.1466,0.4309,Argentinian Cabernet Sauvignon,0.143,https://images.vivino.com/thumbs/NxVljCv5Samp3r_7VbM5hA_pb_x600.png,0.0082,0.2316,0.0136,0.0163,0.1526,0.0027,0.3597,0.0763,0.0899,0.0054,0.0,0.0136,0.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.vivino.com/argento-malbec/w/1145637?year=2022&price_id=37283343,Malbec,2022,Argento,3.6,187.0,10.99,0.6174,0.2614,0.2124,0.3456,Argentinian Mendoza Malbec Red,0.14,https://images.vivino.com/thumbs/bjp1Tsx_QJChY1Kh0hYrWg_pb_x600.png,0.0036,0.4061,0.0045,0.0134,0.0841,0.0242,0.2442,0.1225,0.0653,0.0054,0.0009,0.0027,0.0233,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vivino.com/avarizza-malbec/w/2652383?year=2019&price_id=27255509,Malbec,2019,Avarizza,3.6,,17.84,0.6362,0.285,0.1637,0.3685,Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/Rz-UaQrFTASEjUQHaeVnaQ_pb_x600.png,0.0,0.0,0.0,0.0,0.4167,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
