wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/catena-zapata-adrianna-vineyard-river-malbec/w/4835815?year=2016&price_id=36766129,Adrianna Vineyard River Malbec,2016,Catena Zapata,4.6,549,224.95,67.630915%,39.055654999999994%,22.6111%,39.355239999999995%,"{'black fruit': 208, 'oaky': 196, 'earthy': 106, 'red fruit': 52, 'spices': 35, 'floral': 20, 'dried fruit': 7, 'ageing': 4, 'citrus': 3, 'tropical': 3, 'tree fruit': 3, 'vegetal': 2, 'yeasty': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/nJVKE4QhQ8ayYG8MfdIJQA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-river-malbec/w/4835815?year=2018&price_id=36020568,Adrianna Vineyard River Malbec,2018,Catena Zapata,4.6,358,225.74,67.630915%,39.055654999999994%,22.6111%,39.355239999999995%,"{'black fruit': 208, 'oaky': 196, 'earthy': 106, 'red fruit': 52, 'spices': 35, 'floral': 20, 'dried fruit': 7, 'ageing': 4, 'citrus': 3, 'tropical': 3, 'tree fruit': 3, 'vegetal': 2, 'yeasty': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/hUCgVrssRJmuO2ev_OFIhg_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2016&price_id=24470987,Adrianna Vineyard Fortuna Terrae Malbec,2016,Catena Zapata,4.6,349,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,13.5%,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-mundus-bacillus-terrae-malbec-gualtallary/w/5107190?year=2015&price_id=21245941,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2015,Catena Zapata,4.6,211,367.49,66.5210825%,36.277%,21.890234999999997%,43.548035000000006%,"{'oaky': 113, 'black fruit': 90, 'earthy': 63, 'spices': 31, 'red fruit': 21, 'floral': 20, 'yeasty': 7, 'citrus': 4, 'dried fruit': 3, 'ageing': 2, 'vegetal': 2, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,13.5%,https://images.vivino.com/thumbs/MAJABzdkRsivuLslt7z-vQ_pb_x600.png
https://www.vivino.com/vina-cobos-cobos-marchiori-estate-malbec/w/43934?year=2019&price_id=37165071,Cobos Marchiori Estate Malbec,2019,Viña Cobos,4.6,191,116.59,69.44399999999999%,33.9284175%,23.6636875%,31.645242500000002%,"{'oaky': 243, 'black fruit': 164, 'floral': 62, 'earthy': 60, 'spices': 45, 'ageing': 24, 'red fruit': 23, 'dried fruit': 11, 'yeasty': 9, 'vegetal': 2, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/X2ty79QSRCCjMPO8vaTPBQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-mundus-bacillus-terrae-malbec-gualtallary/w/5107190?year=2014&price_id=21239035,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2014,Catena Zapata,4.6,188,395,66.5210825%,36.277%,21.890234999999997%,43.548035000000006%,"{'oaky': 113, 'black fruit': 90, 'earthy': 63, 'spices': 31, 'red fruit': 21, 'floral': 20, 'yeasty': 7, 'citrus': 4, 'dried fruit': 3, 'ageing': 2, 'vegetal': 2, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,14%,https://images.vivino.com/thumbs/MAJABzdkRsivuLslt7z-vQ_pb_x600.png
https://www.vivino.com/rutini-felipe-rutini/w/1223420?year=1996&price_id=37001381,Felipe Rutini,1996,Rutini,4.6,188,,78.81721750000001%,54.62363250000001%,14.290782499999999%,56.0996275%,"{'oaky': 104, 'black fruit': 53, 'earthy': 41, 'red fruit': 30, 'spices': 21, 'dried fruit': 4, 'yeasty': 3, 'citrus': 3, 'floral': 3, 'ageing': 1, 'tree fruit': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot']","['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/hljzKlrcQLW9kiYwechDbQ_pb_x600.png
https://www.vivino.com/zuccardi-finca-piedra-infinita-supercal/w/6691266?year=2018&price_id=36606993,Finca Piedra Infinita Supercal,2018,Zuccardi,4.6,45,285,60.5894375%,40.027457500000004%,11.448419999999999%,48.2722575%,"{'earthy': 7, 'black fruit': 6, 'oaky': 5}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/PWG9Q3GIQWuzC3um0xU2yw_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-malbec-lujan-de-cuyo/w/43974?year=2019&price_id=27087318,Bramare Malbec Lujan de Cuyo,2019,Viña Cobos,4.5,3387,44.85,67.981475%,37.15384%,21.9385675%,32.913082499999994%,"{'oaky': 1210, 'black fruit': 925, 'earthy': 380, 'spices': 286, 'red fruit': 248, 'floral': 61, 'dried fruit': 56, 'yeasty': 36, 'ageing': 33, 'vegetal': 23, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,14.5%,https://images.vivino.com/thumbs/oL7F5shKSrWkUGF3L6g6-w_pb_x600.png
https://www.vivino.com/el-enemigo-gran-enemigo/w/1235058?year=2014&price_id=36615094,Gran Enemigo,2014,El Enemigo,4.5,3258,129.99,78.241275%,57.16737500000001%,15.786109999999997%,57.452982500000005%,"{'oaky': 652, 'black fruit': 488, 'earthy': 263, 'spices': 135, 'red fruit': 120, 'floral': 33, 'dried fruit': 21, 'ageing': 18, 'yeasty': 14, 'vegetal': 11, 'citrus': 4}","['beef', 'lamb', 'poultry', 'pasta']","['60%Malbec', '15%Cabernet Sauvignon', '10%Cabernet Franc', '10%Merlot', '5%Petit Verdot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/KuL7GxB6TU2hb_qvozBFRA_pb_x600.png
https://www.vivino.com/catena-zapata-nicolas-catena-zapata/w/1868?year=2009&price_id=222958,Nicolás Catena Zapata,2009,Catena Zapata,4.5,2411,222.33,74.43806500000001%,48.059147499999995%,13.311832499999998%,44.02951%,"{'oaky': 1336, 'black fruit': 1218, 'earthy': 665, 'spices': 344, 'red fruit': 258, 'floral': 97, 'dried fruit': 59, 'vegetal': 46, 'yeasty': 43, 'ageing': 22, 'citrus': 17, 'tropical': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['75%Cabernet Sauvignon', '25%Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,14%,https://images.vivino.com/thumbs/cOU4NG1bS7qni9iLDXwNnQ_pb_x600.png
https://www.vivino.com/catena-zapata-nicolas-catena-zapata/w/1868?year=2015&price_id=23576824,Nicolás Catena Zapata,2015,Catena Zapata,4.5,2191,246.74,74.43806500000001%,48.059147499999995%,13.311832499999998%,44.02951%,"{'oaky': 1336, 'black fruit': 1218, 'earthy': 665, 'spices': 344, 'red fruit': 258, 'floral': 97, 'dried fruit': 59, 'vegetal': 46, 'yeasty': 43, 'ageing': 22, 'citrus': 17, 'tropical': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,13.6%,https://images.vivino.com/thumbs/cOU4NG1bS7qni9iLDXwNnQ_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-malbec-lujan-de-cuyo/w/43974?year=2020&price_id=31250632,Bramare Malbec Lujan de Cuyo,2020,Viña Cobos,4.5,2188,44.85,67.981475%,37.15384%,21.9385675%,32.913082499999994%,"{'oaky': 1210, 'black fruit': 925, 'earthy': 380, 'spices': 286, 'red fruit': 248, 'floral': 61, 'dried fruit': 56, 'yeasty': 36, 'ageing': 33, 'vegetal': 23, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,15%,https://images.vivino.com/thumbs/oL7F5shKSrWkUGF3L6g6-w_pb_x600.png
https://www.vivino.com/el-enemigo-gran-enemigo-single-vineyard-agrelo-cabernet-franc/w/2926759?year=2013&price_id=21245106,Gran Enemigo Single Vineyard Agrelo Cabernet Franc,2013,El Enemigo,4.5,1951,110.80,51.632664999999996%,46.4748675%,20.86706%,70.23746249999999%,"{'oaky': 266, 'black fruit': 201, 'earthy': 119, 'spices': 82, 'red fruit': 70, 'floral': 15, 'dried fruit': 9, 'vegetal': 6, 'yeasty': 4, 'citrus': 3, 'ageing': 2}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]","['85%Cabernet Franc', '15%Malbec']","['Argentina', 'Mendoza', 'Agrelo']",Argentinian Mendoza Cabernet Franc Red,13%,https://images.vivino.com/thumbs/1D5oAhcIRxGqvNxw75iVRQ_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-bella-vista-malbec/w/77558?year=2012&price_id=23565489,Finca Bella Vista Malbec,2012,Achaval-Ferrer,4.5,1504,208.33,67.4944575%,33.278150000000004%,22.233175%,38.73701500000001%,"{'black fruit': 296, 'oaky': 262, 'earthy': 172, 'red fruit': 115, 'spices': 56, 'floral': 27, 'dried fruit': 20, 'ageing': 12, 'yeasty': 5, 'citrus': 5, 'vegetal': 2, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/yVwf7mPvTfOk9gcKzV2YoQ_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-bella-vista-malbec/w/77558?year=2013&price_id=37244889,Finca Bella Vista Malbec,2013,Achaval-Ferrer,4.5,1297,208.33,67.4944575%,33.278150000000004%,22.233175%,38.73701500000001%,"{'black fruit': 296, 'oaky': 262, 'earthy': 172, 'red fruit': 115, 'spices': 56, 'floral': 27, 'dried fruit': 20, 'ageing': 12, 'yeasty': 5, 'citrus': 5, 'vegetal': 2, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/yVwf7mPvTfOk9gcKzV2YoQ_pb_x600.png
https://www.vivino.com/tapiz-las-notas-de-jean-claude-mendoza-red-wine-v/w/4518569?year=2012&price_id=36631513,Las Notas de Jean Claude,2012,Tapiz,4.5,1245,115.99,70.4410125%,50.304035%,17.698600000000006%,50.869899999999994%,"{'oaky': 95, 'black fruit': 71, 'earthy': 47, 'red fruit': 35, 'spices': 22, 'ageing': 5, 'floral': 4, 'dried fruit': 3, 'yeasty': 2, 'vegetal': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Merlot', 'Cabernet Sauvignon', 'Cabernet Franc', 'Petit Verdot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,14.2%,https://images.vivino.com/thumbs/xRK-tG99TRqr3AIXvwg-Dg_pb_x600.png
https://www.vivino.com/bodegas-bianchi-enzo-bianchi-gran-corte-mendoza/w/8010383?year=2018&price_id=26314124,Enzo Bianchi Gran Corte,2018,Bodegas Bianchi,4.5,1147,70,81.125925%,57.82855749999999%,15.338225000000001%,58.505105%,"{'oaky': 79, 'black fruit': 57, 'earthy': 28, 'red fruit': 15, 'spices': 6, 'floral': 6, 'dried fruit': 4, 'ageing': 2, 'yeasty': 2, 'citrus': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot', 'Petit Verdot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,14.7%,https://images.vivino.com/thumbs/8g4RYRzWS3m9rUWCo8zz6g_pb_x600.png
https://www.vivino.com/pulenta-estate-gran-corte-vii/w/1153455?year=2017&price_id=37500782,Gran Corte (VII),2017,Pulenta Estate,4.5,1141,49.99,71.509925%,45.72678%,10.314819999999997%,44.64122%,"{'oaky': 390, 'black fruit': 284, 'earthy': 129, 'spices': 93, 'red fruit': 88, 'floral': 21, 'ageing': 15, 'yeasty': 15, 'vegetal': 10, 'dried fruit': 8, 'citrus': 5, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['29%Cabernet Sauvignon', '29%Malbec', '18%Merlot', '14%Petit Verdot', '10%Tannat']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,14%,https://images.vivino.com/thumbs/6UH9zGG_RN6dqmdzPKYrBg_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-chanares-estate-malbec-valle-de-uco/w/5985400?year=2015&price_id=21246528,Bramare Chañares Estate Malbec,2015,Viña Cobos,4.5,949,92.99,69.8549075%,52.710515%,19.638799999999996%,34.926335%,"{'oaky': 25, 'black fruit': 25, 'earthy': 14, 'spices': 12, 'red fruit': 10, 'floral': 3, 'yeasty': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/D4OrN2tJQZi_WzzkuwqO-A_pb_x600.png
https://www.vivino.com/luca-nico-by-luca-malbec/w/1240855?year=2018&price_id=33294036,Nico by Luca Malbec,2018,Luca,4.5,830,124,69.90903999999999%,42.2963675%,20.332639999999998%,37.584199999999996%,"{'oaky': 66, 'black fruit': 66, 'earthy': 27, 'red fruit': 16, 'spices': 11, 'dried fruit': 6, 'ageing': 2, 'yeasty': 2, 'vegetal': 1, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/K3GsZ5GkQw6NbCeN4eZLaw_pb_x600.png
https://www.vivino.com/falasco-wines-bressano-malbec/w/9138508?year=2018&price_id=36781531,Bressano Malbec,2018,Falasco Wines,4.5,769,29.24,72.272975%,45.8920825%,15.163854999999998%,38.2098075%,"{'oaky': 6, 'black fruit': 5, 'spices': 4, 'red fruit': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/x6Z_JjP_Qz-a92yZhzS4LA_150x200.jpg
https://www.vivino.com/vina-cobos-vinculum-malbec/w/9885443?year=2019&price_id=38579069,Vinculum Malbec,2019,Viña Cobos,4.5,609,87.34,65.6072125%,45.002775%,22.892045%,39.458904999999994%,"{'oaky': 51, 'black fruit': 35, 'red fruit': 19, 'earthy': 9, 'spices': 8, 'floral': 5}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/5nWSzVL0THGr0OVepcK6KA_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-zingaretti-vineyard-malbec/w/2887036?year=2014&price_id=21246017,Bramare Zingaretti Vineyard Malbec,2014,Viña Cobos,4.5,579,99.99,68.3311875%,35.4096825%,18.430175%,34.72154999999999%,"{'oaky': 46, 'black fruit': 41, 'red fruit': 18, 'earthy': 14, 'spices': 11, 'floral': 4, 'dried fruit': 2, 'ageing': 1, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/HFL4uLMcS6u7UnDnEmSlBw_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-marchiori-vineyard-cabernet-sauvignon/w/43954?year=2015&price_id=21247359,Bramare Marchiori Vineyard Cabernet Sauvignon,2015,Viña Cobos,4.5,524,99.99,68.10074999999999%,53.208165%,14.555609999999998%,43.600187500000004%,"{'oaky': 142, 'black fruit': 90, 'red fruit': 35, 'spices': 31, 'earthy': 27, 'dried fruit': 8, 'ageing': 6, 'floral': 4, 'yeasty': 3, 'vegetal': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Cabernet Sauvignon,14.5%,https://images.vivino.com/thumbs/rgw_-JIaTqCMLrAvJS6eog_pb_x600.png
https://www.vivino.com/zuccardi-finca-piedra-infinita-gravascal-malbec/w/7320031?year=2020&price_id=37049142,Finca Piedra Infinita Gravascal Malbec,2020,Zuccardi,4.5,based,300,62.26847000000001%,44.7061825%,19.224004999999995%,45.8624875%,"{'black fruit': 18, 'oaky': 12, 'earthy': 12, 'spices': 6, 'dried fruit': 1, 'red fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/q6SuQ6yvSkGD9HuB8mw1wg_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-rebon-vineyard-malbec/w/1382212?year=2015&price_id=21247353,Bramare Rebon Vineyard Malbec,2015,Viña Cobos,4.5,457,118.99,68.28606500000001%,38.07631%,24.581562500000004%,37.773325%,"{'oaky': 155, 'black fruit': 117, 'earthy': 63, 'red fruit': 43, 'spices': 38, 'ageing': 9, 'dried fruit': 8, 'floral': 7, 'yeasty': 5, 'vegetal': 3, 'tree fruit': 2, 'citrus': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/JpcaxCvnRlWvCXZaxIkTug_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2015&price_id=21244875,Adrianna Vineyard Fortuna Terrae Malbec,2015,Catena Zapata,4.5,365,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/vina-cobos-chanares-estate-cabernet-franc/w/10074590?year=2016&price_id=29162813,Chañares Estate Cabernet Franc,2016,Viña Cobos,4.5,based,99.99,62.01821500000001%,56.245862499999994%,15.1995%,50.99172%,"{'oaky': 2, 'red fruit': 1, 'spices': 1, 'earthy': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/0d7SiiR4QUWZZlfJ2K9fkw_pb_x600.png
https://www.vivino.com/zuccardi-finca-piedra-infinita-supercal/w/6691266?year=2020&price_id=37134509,Finca Piedra Infinita Supercal,2020,Zuccardi,4.5,based,285,60.5894375%,40.027457500000004%,11.448419999999999%,48.2722575%,"{'earthy': 7, 'black fruit': 6, 'oaky': 5}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/PWG9Q3GIQWuzC3um0xU2yw_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-bella-vista-malbec/w/77558?year=2008&price_id=8629041,Finca Bella Vista Malbec,2008,Achaval-Ferrer,4.5,349,208.33,67.4944575%,33.278150000000004%,22.233175%,38.73701500000001%,"{'black fruit': 296, 'oaky': 262, 'earthy': 172, 'red fruit': 115, 'spices': 56, 'floral': 27, 'dried fruit': 20, 'ageing': 12, 'yeasty': 5, 'citrus': 5, 'vegetal': 2, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/yVwf7mPvTfOk9gcKzV2YoQ_pb_x600.png
https://www.vivino.com/alta-vista-alto/w/65934?year=2013&price_id=22768769,Alto,2013,Alta Vista,4.5,317,88,76.631175%,50.7747825%,13.7352475%,44.5390875%,"{'oaky': 236, 'black fruit': 177, 'earthy': 94, 'spices': 55, 'red fruit': 43, 'dried fruit': 33, 'ageing': 11, 'floral': 11, 'yeasty': 10, 'vegetal': 2, 'tree fruit': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['70%Malbec', '30%Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,15%,https://images.vivino.com/thumbs/Mbwbf7-8Q7qTvtiwyztwDQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-river-malbec/w/4835815?year=2014&price_id=35198056,Adrianna Vineyard River Malbec,2014,Catena Zapata,4.5,314,224.95,67.630915%,39.055654999999994%,22.6111%,39.355239999999995%,"{'black fruit': 208, 'oaky': 196, 'earthy': 106, 'red fruit': 52, 'spices': 35, 'floral': 20, 'dried fruit': 7, 'ageing': 4, 'citrus': 3, 'tropical': 3, 'tree fruit': 3, 'vegetal': 2, 'yeasty': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/nJVKE4QhQ8ayYG8MfdIJQA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2017&price_id=25546348,Adrianna Vineyard Fortuna Terrae Malbec,2017,Catena Zapata,4.5,311,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2019&price_id=36789918,Adrianna Vineyard Fortuna Terrae Malbec,2019,Catena Zapata,4.5,310,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,14.5%,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190?year=2018&price_id=35017303,Adrianna Vineyard Fortuna Terrae Malbec,2018,Catena Zapata,4.5,293,134.99,62.19999999999999%,32.758265%,22.134499999999996%,39.49269%,"{'oaky': 246, 'black fruit': 236, 'earthy': 120, 'red fruit': 76, 'spices': 57, 'floral': 27, 'dried fruit': 12, 'yeasty': 5, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'tropical': 3, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,13.5%,https://images.vivino.com/thumbs/pNiDBvTqQUqsq9-rBFzatQ_pb_x600.png
https://www.vivino.com/vina-cobos-zingaretti-estate-malbec/w/10265778?year=2018&price_id=30275349,Zingaretti Estate Malbec,2018,Viña Cobos,4.5,260,107.99,58.3516175%,33.9636325%,23.996257500000002%,39.0459275%,"{'black fruit': 2, 'spices': 1, 'ageing': 1, 'oaky': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/XXTEROIFTgmOtohFBt7fGQ_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-altamira-malbec/w/1176258?year=2007&price_id=14794925,Finca Altamira Malbec,2007,Achaval-Ferrer,4.5,235,123.95,66.4683325%,33.8416375%,19.527492500000005%,39.221374999999995%,"{'black fruit': 401, 'oaky': 386, 'earthy': 230, 'red fruit': 101, 'spices': 96, 'floral': 32, 'yeasty': 19, 'dried fruit': 18, 'ageing': 13, 'citrus': 12, 'vegetal': 8, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,13.5%,https://images.vivino.com/thumbs/oHO7g_nFT2iceF1YABiQdA_pb_x600.png
https://www.vivino.com/susana-balbo-nosotros-single-vineyard-nomade-agrelo/w/1724358?year=2020&price_id=37231716,Nosotros Single Vineyard Nómade,2020,Susana Balbo,4.5,216,140,70.904235%,39.956295000000004%,21.275882500000005%,33.7558925%,"{'oaky': 286, 'black fruit': 199, 'earthy': 87, 'spices': 73, 'red fruit': 54, 'floral': 27, 'ageing': 17, 'dried fruit': 14, 'yeasty': 7, 'vegetal': 3, 'citrus': 3, 'tree fruit': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Agrelo Malbec Red,14.5%,https://images.vivino.com/thumbs/VxGqxhU0TqWmUqByG5gZiw_pb_x600.png
https://www.vivino.com/cuvelier-los-andes-el-cuvelier-los-andes/w/4644979?year=2012&price_id=22977314,El Cuvelier Los Andes,2012,Cuvelier Los Andes,4.5,191,140.99,82.57535%,60.4965675%,5.5247375000000005%,56.6889575%,"{'black fruit': 15, 'oaky': 13, 'earthy': 8, 'red fruit': 3, 'spices': 2, 'yeasty': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Merlot']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/2-S7hgLHQvyKLZE8Bf4WhQ_pb_x600.png
