wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/altos-las-hormigas-malbec-appellation-gualtallary/w/4442301?year=2020&price_id=32898944,Malbec Appellation Gualtallary,2020,Altos Las Hormigas,4.1,based,59.08,65.34363499999999%,43.42684%,13.343774999999997%,47.260742500000006%,"{'oaky': 127, 'black fruit': 114, 'spices': 67, 'earthy': 65, 'red fruit': 43, 'floral': 24, 'dried fruit': 8, 'yeasty': 5, 'ageing': 4, 'vegetal': 4, 'citrus': 2, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/LALUdovfRZKvMnf5oitTOQ_pb_x600.png
https://www.vivino.com/catena-appellation-paraje-altamira-malbec/w/5074364?year=2019&price_id=28359597,Appellation Paraje Altamira Malbec,2019,Catena,4.1,1966,23.50,65.6633175%,25.786457499999997%,18.966512499999993%,34.63836250000001%,"{'oaky': 662, 'black fruit': 581, 'earthy': 238, 'red fruit': 189, 'spices': 122, 'floral': 38, 'dried fruit': 23, 'yeasty': 16, 'vegetal': 8, 'tree fruit': 7, 'citrus': 5, 'ageing': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/Ulq97SR1S1CQKl2DaWLAXA_pb_x600.png
https://www.vivino.com/catena-alta-chardonnay/w/1872?year=2019&price_id=28117359,Chardonnay,2019,Catena Alta,4.1,1944,39.99,55.921392499999996%,,18.842762500000006%,38.492105%,"{'oaky': 1812, 'tree fruit': 952, 'citrus': 597, 'earthy': 457, 'tropical': 425, 'yeasty': 410, 'ageing': 222, 'vegetal': 167, 'floral': 67, 'spices': 54, 'dried fruit': 16, 'red fruit': 14, 'black fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/HvDWlPScSh6m6q6pHkS4YA_pb_x600.png
https://www.vivino.com/ar-bodega-noemia-a-lisa/w/77793?year=2021&price_id=32556372,A Lisa,2021,Bodega Noemìa,4.1,1803,36.25,64.14992%,32.471565%,18.015304999999998%,44.15326%,"{'black fruit': 540, 'oaky': 449, 'earthy': 291, 'red fruit': 256, 'spices': 138, 'floral': 74, 'yeasty': 21, 'dried fruit': 15, 'vegetal': 15, 'ageing': 14, 'tree fruit': 9, 'citrus': 4, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'Patagonia', 'Rio Negro']",Argentinian Malbec,https://images.vivino.com/thumbs/5CbJIhDUQUKiWzW9O-q6Mg_pb_x600.png
https://www.vivino.com/chacra-sin-azufre-pinot-noir-patagonia/w/4483732?year=2023&price_id=36893382,Sin Azufre Pinot Noir,2023,Chacra,4.1,based,50.17,40.940475000000006%,14.982207500000001%,0.9648049999999984%,51.37664%,"{'red fruit': 237, 'oaky': 109, 'earthy': 84, 'black fruit': 52, 'spices': 35, 'floral': 26, 'yeasty': 8, 'tree fruit': 6, 'vegetal': 5, 'citrus': 5, 'ageing': 3, 'dried fruit': 3}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/UdMe_03RRIiHhaAy6AIcxA_pb_x600.png
https://www.vivino.com/bodega-norton-privada-family-blend/w/3208?year=2018&price_id=31145110,Privada Family Blend,2018,Bodega Norton,4.1,1698,24.99,85%,55.706810000000004%,9.3266725%,63.57695000000001%,"{'oaky': 1126, 'black fruit': 984, 'earthy': 539, 'red fruit': 343, 'spices': 220, 'yeasty': 68, 'floral': 45, 'dried fruit': 41, 'ageing': 33, 'tree fruit': 20, 'vegetal': 15, 'tropical': 6, 'citrus': 5}","['beef', 'lamb', 'poultry', 'pasta']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/eyj_aKFcSlWuVok812bb6w_pb_x600.png
https://www.vivino.com/catena-appellation-san-carlos-cabernet-franc/w/2447444?year=2018&price_id=28559000,Appellation San Carlos Cabernet Franc,2018,Catena,4.1,1608,25,45.286027499999996%,54.7619025%,10.438662500000003%,53.351544999999994%,"{'black fruit': 509, 'oaky': 479, 'spices': 362, 'red fruit': 255, 'earthy': 209, 'vegetal': 42, 'yeasty': 23, 'floral': 23, 'ageing': 15, 'dried fruit': 14, 'citrus': 5, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['100%Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Uco Valley Cabernet Franc Red,https://images.vivino.com/thumbs/55RNByroST-Eo1UQPIIv8g_pb_x600.png
https://www.vivino.com/siesta-cabernet-franc/w/1411215?year=2019&price_id=36651715,Cabernet Franc,2019,Siesta,4.1,based,,58.411725000000004%,45.0170575%,17.966619999999995%,66.1172075%,"{'oaky': 18, 'black fruit': 10, 'earthy': 9, 'spices': 5, 'red fruit': 1, 'vegetal': 1, 'yeasty': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,https://images.vivino.com/thumbs/zW3cSQECRku7RXTkcWUfyQ_pb_x600.png
https://www.vivino.com/tikal-patriota-malbec-bonarda/w/1506316?year=2016&price_id=19469370,Patriota Malbec - Bonarda,2016,Tikal,4.1,1510,24.14,64.2702625%,30.3357825%,20.373009999999997%,37.116144999999996%,"{'black fruit': 456, 'oaky': 436, 'earthy': 290, 'red fruit': 235, 'spices': 131, 'yeasty': 40, 'floral': 27, 'dried fruit': 23, 'vegetal': 13, 'ageing': 11, 'citrus': 8, 'tree fruit': 7, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Bonarda', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/D9_5cHiuRAyP92lp2vbSzg_pb_x600.png
https://www.vivino.com/catena-appellation-vista-flores-malbec/w/1298707?year=2019&price_id=37510402,Appellation Vista Flores Malbec,2019,Catena,4.1,1505,20,65.3931775%,23.477737500000003%,15.855124999999997%,33.028785%,"{'oaky': 730, 'black fruit': 633, 'earthy': 322, 'red fruit': 235, 'spices': 138, 'floral': 45, 'yeasty': 33, 'dried fruit': 24, 'vegetal': 17, 'ageing': 12, 'tree fruit': 8, 'citrus': 5, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/eSHqFS8DS62NVukcidhpmQ_pb_x600.png
https://www.vivino.com/pelleriti-priore-signature-malbec/w/6490303?year=2019&price_id=34047241,Signature Malbec,2019,Pelleriti Priore,4.1,1484,,62.918490000000006%,36.98313%,18.24368%,37.239365%,"{'oaky': 402, 'black fruit': 359, 'earthy': 167, 'red fruit': 88, 'spices': 70, 'yeasty': 11, 'dried fruit': 10, 'floral': 9, 'ageing': 7, 'tree fruit': 5, 'citrus': 3, 'vegetal': 2}","['beef', 'lamb']",['100%Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/gerbSs6RRayet_2EeBeD0Q_pb_x600.png
https://www.vivino.com/zuccardi-concreto-paraje-altamira-malbec/w/3887435?year=2019&price_id=36823839,Concreto Paraje Altamira Malbec,2019,Zuccardi,4.1,1438,42.99,62.55315%,38.677107500000005%,15.3202%,42.347215%,"{'black fruit': 524, 'earthy': 351, 'oaky': 243, 'red fruit': 152, 'spices': 113, 'floral': 46, 'yeasty': 22, 'vegetal': 14, 'dried fruit': 9, 'citrus': 7, 'ageing': 6, 'tree fruit': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/ey_JMC1sTtyICxsjXzvC9g_pb_x600.png
https://www.vivino.com/pulenta-estate-cabernet-sauvignon-iii/w/1153459?year=2016&price_id=26391666,Cabernet Sauvignon (III),2016,Pulenta Estate,4.1,1424,,64.6416425%,48.221624999999996%,14.240157500000002%,39.8423425%,"{'oaky': 123, 'black fruit': 100, 'spices': 47, 'red fruit': 46, 'earthy': 35, 'dried fruit': 8, 'yeasty': 6, 'vegetal': 6, 'ageing': 2, 'tropical': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/2nDWnRAfSo-VoyxEmw4osw_pb_x600.png
https://www.vivino.com/bodega-vistalba-corte-b/w/84727?year=2018&price_id=30007388,Corte B,2018,Bodega Vistalba,4.1,1366,,69.93775749999999%,44.156749999999995%,17.14251%,45.56229999999999%,"{'oaky': 274, 'black fruit': 231, 'earthy': 75, 'red fruit': 66, 'spices': 47, 'dried fruit': 17, 'yeasty': 7, 'floral': 7, 'ageing': 3, 'tree fruit': 2, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['81%Malbec', '11%Cabernet Sauvignon', '8%Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/MMIVCLVTSCuZ6zCT4TDRWg_pb_x600.png
https://www.vivino.com/la-posta-pizzella-malbec-pizzella-family-vineyard/w/23293?year=2021&price_id=35077245,Pizzella Malbec (Pizzella Family Vineyard),2021,La Posta,4.1,1258,17.99,64.641025%,25.776737499999996%,19.5591625%,35.47322%,"{'black fruit': 1048, 'oaky': 985, 'earthy': 446, 'red fruit': 349, 'spices': 169, 'yeasty': 50, 'dried fruit': 38, 'floral': 31, 'vegetal': 23, 'ageing': 16, 'citrus': 13, 'tree fruit': 8}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/OQ5ZfYnRSk2_M8QlIgHhCw_pb_x600.png
https://www.vivino.com/bodega-y-cavas-de-weinert-malbec/w/2472?year=2010&price_id=21242067,Malbec,2010,Weinert,4.1,1239,36.70,64.92962%,34.70083999999999%,19.859367499999998%,38.231725%,"{'oaky': 449, 'earthy': 363, 'black fruit': 340, 'red fruit': 99, 'spices': 79, 'dried fruit': 56, 'ageing': 12, 'yeasty': 10, 'floral': 9, 'vegetal': 7, 'citrus': 4, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/QzmcfBCJReuZq6APAWN8_w_pb_x600.png
https://www.vivino.com/benmarco-expresivo/w/86732?year=2013&price_id=11274680,Expresivo,2013,BenMarco,4.1,1233,52.92,67.064285%,26.845417499999996%,18.6785625%,37.003415000000004%,"{'oaky': 559, 'black fruit': 525, 'earthy': 264, 'red fruit': 159, 'spices': 128, 'floral': 27, 'dried fruit': 16, 'yeasty': 15, 'ageing': 9, 'vegetal': 8, 'citrus': 7, 'tree fruit': 4}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/X8LHLyjGRl-fh4DxqnEIkw_pb_x600.png
https://www.vivino.com/rutini-cabernet-malbec/w/16508?year=2022&price_id=38503514,Cabernet - Malbec,2022,Rutini,4.1,1159,33.33,70.961575%,45.797137500000005%,14.886422499999998%,42.49802%,"{'oaky': 902, 'black fruit': 469, 'red fruit': 343, 'earthy': 153, 'spices': 136, 'floral': 46, 'yeasty': 26, 'dried fruit': 25, 'ageing': 19, 'vegetal': 19, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/AL7A6dlCTTSyYa-wR_Jxmw_pb_x600.png
https://www.vivino.com/tintonegro-nineteen-fiftyfive-vineyard-malbec/w/1621498?year=2020&price_id=37979104,1955 Vineyard Malbec,2020,Tinto Negro (TintoNegro),4.1,based,,65.9364875%,39.660875000000004%,22.661559999999998%,39.8562%,"{'oaky': 27, 'black fruit': 18, 'ageing': 3, 'earthy': 3, 'red fruit': 3, 'floral': 2, 'spices': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/2-0QJiKISruwxg_GykmUAw_pb_x600.png
https://www.vivino.com/mascota-vineyards-unanime-gran-vino-tinto/w/2273763?year=2019&price_id=38148126,Unánime Gran Vino Tinto,2019,Mascota Vineyards,4.1,1078,,85%,55.6035025%,6.186629999999999%,64.436425%,"{'oaky': 3407, 'black fruit': 2256, 'earthy': 1252, 'red fruit': 982, 'spices': 778, 'yeasty': 84, 'dried fruit': 75, 'ageing': 57, 'vegetal': 57, 'floral': 43, 'tree fruit': 28, 'citrus': 22, 'tropical': 3}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/qj65DvSbSteYib4yYFu-_A_pb_x600.png
https://www.vivino.com/bodega-norton-privada-family-blend/w/3208?year=2019&price_id=31173559,Privada Family Blend,2019,Bodega Norton,4.1,1056,24.99,85%,55.706810000000004%,9.3266725%,63.57695000000001%,"{'oaky': 1126, 'black fruit': 984, 'earthy': 539, 'red fruit': 343, 'spices': 220, 'yeasty': 68, 'floral': 45, 'dried fruit': 41, 'ageing': 33, 'tree fruit': 20, 'vegetal': 15, 'tropical': 6, 'citrus': 5}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Merlot', 'Cabernet Sauvignon']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/eyj_aKFcSlWuVok812bb6w_pb_x600.png
https://www.vivino.com/kaiken-francis-mallmann-disobedience-red-blend/w/9690747?year=2019&price_id=37238158,Francis Mallmann Disobedience Red Blend,2019,Kaiken,4.1,1049,,,,,,"{'black fruit': 57, 'oaky': 29, 'earthy': 19, 'red fruit': 5, 'spices': 3, 'vegetal': 3, 'yeasty': 2, 'floral': 2, 'dried fruit': 1}","['beef', 'lamb', 'poultry', 'pasta']",['Argentina/Mendoza'],['Contains sulfites'],,https://images.vivino.com/thumbs/cjhG5Hw7SF21WrQ8U4dNkg_pb_x600.png
https://www.vivino.com/la-espera-la-espera-kurt-heinlein-blend/w/1487776?year=2023&price_id=38103667,La Espera Kurt Heinlein Blend,2023,Funckenhausen,4.1,based,,73.804325%,60.092830000000006%,30.042195%,51.8001%,"{'oaky': 8, 'spices': 4, 'earthy': 2, 'dried fruit': 1, 'red fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/PIFaP8wCSPqMzrteaVRtkA_pb_x600.png
https://www.vivino.com/la-espera-la-espera-kurt-heinlein-blend/w/1487776?year=2022&price_id=34453475,La Espera Kurt Heinlein Blend,2022,Funckenhausen,4.1,based,,73.804325%,60.092830000000006%,30.042195%,51.8001%,"{'oaky': 8, 'spices': 4, 'earthy': 2, 'dried fruit': 1, 'red fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/PIFaP8wCSPqMzrteaVRtkA_pb_x600.png
https://www.vivino.com/bodega-vistalba-tomero-single-vineyard-malbec/w/9396847?year=2022&price_id=35309986,Tomero Single Vineyard Malbec,2022,Bodega Vistalba,4.1,based,,53.101657499999995%,41.6054125%,34.39935%,45.2854925%,"{'red fruit': 4, 'black fruit': 2, 'earthy': 2, 'oaky': 1, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/vddoWn_VQDSSacHgmL_J7Q_pb_x600.png
https://www.vivino.com/mendel-winery-malbec/w/13789?year=2017&price_id=21040887,Malbec,2017,Mendel,4.1,960,29.39,66.405165%,31.022487500000004%,19.3847575%,35.879259999999995%,"{'oaky': 494, 'black fruit': 452, 'earthy': 162, 'red fruit': 121, 'spices': 91, 'floral': 27, 'dried fruit': 26, 'ageing': 15, 'yeasty': 12, 'vegetal': 8, 'citrus': 3, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/1nk0TzqaTQKauReEtF6ukg_pb_x600.png
https://www.vivino.com/jorjao-reserva-malbec/w/7706813?year=2023&price_id=38218116,Reserva Malbec,2023,Jorjão,4.1,based,24.83,62.073634999999996%,32.6448075%,10.117814999999997%,35.524545%,"{'black fruit': 32, 'oaky': 11, 'spices': 10, 'earthy': 10, 'red fruit': 9, 'floral': 2, 'vegetal': 2, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/w1bidKfeRuijy_JLoXBa0Q_150x200.jpg
https://www.vivino.com/bodega-vistalba-corte-b/w/84727?year=2019&price_id=31033907,Corte B,2019,Bodega Vistalba,4.1,850,,69.93775749999999%,44.156749999999995%,17.14251%,45.56229999999999%,"{'oaky': 274, 'black fruit': 231, 'earthy': 75, 'red fruit': 66, 'spices': 47, 'dried fruit': 17, 'yeasty': 7, 'floral': 7, 'ageing': 3, 'tree fruit': 2, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['80%Malbec', '14%Cabernet Sauvignon', '6%Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/MMIVCLVTSCuZ6zCT4TDRWg_pb_x600.png
https://www.vivino.com/tikal-patriota-malbec-bonarda/w/1506316?year=2018&price_id=37358706,Patriota Malbec - Bonarda,2018,Tikal,4.1,815,24.14,64.2702625%,30.3357825%,20.373009999999997%,37.116144999999996%,"{'black fruit': 456, 'oaky': 436, 'earthy': 290, 'red fruit': 235, 'spices': 131, 'yeasty': 40, 'floral': 27, 'dried fruit': 23, 'vegetal': 13, 'ageing': 11, 'citrus': 8, 'tree fruit': 7, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Bonarda', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/D9_5cHiuRAyP92lp2vbSzg_pb_x600.png
https://www.vivino.com/trapiche-medalla-malbec-mendoza-red-wine-v/w/5662688?year=2022&price_id=38562795,Medalla Malbec,2022,Trapiche,4.1,813,37.50,63.18769999999999%,34.954499999999996%,23.304915%,38.119465000000005%,"{'oaky': 366, 'black fruit': 318, 'earthy': 123, 'red fruit': 108, 'spices': 67, 'yeasty': 19, 'ageing': 17, 'dried fruit': 14, 'floral': 14, 'vegetal': 3, 'tree fruit': 2, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/GulWWtZ8S0yNDepoz0DmLg_pb_x600.png
https://www.vivino.com/catena-appellation-la-consulta-malbec/w/1213151?year=2016&price_id=21244408,Appellation La Consulta Malbec,2016,Catena,4.1,786,29.99,64.443675%,25.094282500000006%,20.639115000000004%,33.485185%,"{'black fruit': 443, 'oaky': 375, 'earthy': 190, 'red fruit': 141, 'spices': 69, 'floral': 24, 'yeasty': 19, 'dried fruit': 12, 'ageing': 9, 'tree fruit': 8, 'vegetal': 7, 'tropical': 3, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/HWewxQKjQoWlQhnr96CnPQ_pb_x600.png
https://www.vivino.com/mariflor-malbec/w/1236984?year=2020&price_id=35534059,Malbec,2020,Mariflor,4.1,761,34.67,64.69329%,42.6999%,23.5881325%,41.40464%,"{'black fruit': 191, 'oaky': 185, 'earthy': 82, 'spices': 38, 'red fruit': 37, 'floral': 14, 'yeasty': 6, 'dried fruit': 6, 'ageing': 5, 'citrus': 3, 'tree fruit': 3, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/UX2_KUw_SIG2HJltbSTiZQ_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-paraje-altamira-malbec/w/6111557?year=2018&price_id=26834480,Poligonos Paraje Altamira Malbec,2018,Zuccardi,4.1,749,32.54,60.36676750000001%,40.761754999999994%,13.473032499999999%,41.39822%,"{'black fruit': 91, 'red fruit': 58, 'earthy': 54, 'oaky': 44, 'spices': 29, 'floral': 11, 'yeasty': 6, 'dried fruit': 3, 'ageing': 2, 'vegetal': 2, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/3eUy2qGETYWWwaQrDuqBJA_pb_x600.png
https://www.vivino.com/susana-balbo-signature-barrel-fermented-torrontes/w/2976606?year=2022&price_id=36389673,Signature Barrel Fermented Torrontés,2022,Susana Balbo,4.1,685,,52.8451425%,,5.130855000000002%,59.766149999999996%,"{'citrus': 274, 'tree fruit': 249, 'tropical': 181, 'earthy': 150, 'oaky': 127, 'floral': 50, 'yeasty': 48, 'vegetal': 46, 'spices': 37, 'ageing': 13, 'red fruit': 6, 'dried fruit': 2}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/mNm2xGRKT0erz7kdy8J4Pw_pb_x600.png
https://www.vivino.com/kaiken-francis-mallmann-disobedience-red-blend/w/9690747?year=2020&price_id=37897829,Francis Mallmann Disobedience Red Blend,2020,Kaiken,4.1,670,,,,,,"{'black fruit': 57, 'oaky': 29, 'earthy': 19, 'red fruit': 5, 'spices': 3, 'vegetal': 3, 'yeasty': 2, 'floral': 2, 'dried fruit': 1}","['vegetarian', 'spicy food', 'aperitif']",['Argentina/Mendoza'],['14%'],Contains sulfites,https://images.vivino.com/thumbs/cjhG5Hw7SF21WrQ8U4dNkg_pb_x600.png
https://www.vivino.com/alta-vista-terroir-selection-malbec/w/1149367?year=2018&price_id=26610922,Terroir Selection Malbec,2018,Alta Vista,4.1,653,25.64,66.717445%,32.52245%,19.997737499999996%,36.68342%,"{'oaky': 504, 'black fruit': 429, 'earthy': 146, 'red fruit': 89, 'spices': 76, 'yeasty': 24, 'dried fruit': 12, 'floral': 11, 'tree fruit': 6, 'ageing': 5, 'vegetal': 4, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/9PRES-idQUyZHbLFqbslrA_pb_x600.png
https://www.vivino.com/carmelo-patti-cabernet-sauvignon/w/1141355?year=2012&price_id=19093754,Cabernet Sauvignon,2012,Carmelo Patti,4.1,599,40.80,60.29253%,50.125265000000006%,11.596000000000004%,44.062757500000004%,"{'oaky': 162, 'black fruit': 121, 'earthy': 87, 'spices': 36, 'red fruit': 30, 'yeasty': 7, 'vegetal': 6, 'dried fruit': 6, 'ageing': 4, 'floral': 3, 'citrus': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/GBk0gPRQTp-M-zIrkijaHw_pb_x600.png
https://www.vivino.com/familia-schroeder-saurus-select-pinot-noir/w/2572?year=2020&price_id=33920740,Saurus Select Pinot Noir,2020,Familia Schroeder,4.1,599,,42.18794%,18.433045%,13.071472499999999%,45.83401%,"{'red fruit': 165, 'oaky': 89, 'earthy': 76, 'black fruit': 39, 'spices': 14, 'yeasty': 5, 'dried fruit': 4, 'tree fruit': 4, 'floral': 3, 'citrus': 2, 'ageing': 1, 'vegetal': 1, 'tropical': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/UQZqLyzNTvenyC2g7qCrkA_pb_x600.png
https://www.vivino.com/siete-fincas-gran-secreto-malbec/w/1505876?year=2019&price_id=35010440,Gran Secreto Malbec,2019,Siete Fincas,4.1,based,,68.0064%,36.843334999999996%,21.419470000000004%,32.93576%,"{'oaky': 15, 'black fruit': 11, 'earthy': 6, 'yeasty': 2, 'floral': 2, 'spices': 1, 'red fruit': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/PczHJXVxSGmifIv6sTGLxw_pb_x600.png
https://www.vivino.com/altocedro-old-vine-reserva-malbec/w/1118600?year=2017&price_id=29269546,Old Vine Reserva Malbec,2017,Altocedro,4.1,550,,67.1081525%,32.4788375%,19.874117499999993%,35.520044999999996%,"{'oaky': 162, 'black fruit': 155, 'earthy': 56, 'spices': 35, 'red fruit': 26, 'floral': 10, 'dried fruit': 9, 'yeasty': 7, 'ageing': 6, 'vegetal': 4}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/-uUvaYTQQu2dqwaJpXxELw_pb_x600.png
https://www.vivino.com/los-haroldos-gran-corte-edicion-limitada-mendoza/w/6543479?year=2017&price_id=22673043,Gran Corte Edición Limitada,2017,Los Haroldos,4.1,547,,,,,,"{'oaky': 52, 'black fruit': 31, 'earthy': 14, 'red fruit': 13, 'spices': 11, 'citrus': 3, 'ageing': 1, 'dried fruit': 1, 'yeasty': 1, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb']",['Argentina/Mendoza'],['14%'],Contains sulfites,https://images.vivino.com/thumbs/eTh6oJ53RcCgyLKrPhpH3Q_pb_x600.png
