wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/bodega-norton-gernot/w/1220973?year=2018&price_id=34338493,Gernot,2018,Bodega Norton,4.4,359,95.95,80.79404000000001%,54.644845000000004%,19.588575000000002%,55.7104825%,"{'oaky': 90, 'black fruit': 74, 'earthy': 28, 'spices': 22, 'red fruit': 22, 'ageing': 5, 'dried fruit': 3, 'floral': 2, 'yeasty': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/ge2PtCMQTUKyBTvPMXFQOA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2014&price_id=38101759,Adrianna Vineyard White Bones Chardonnay,2014,Catena Zapata,4.4,337,160.01,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/cheval-des-andes-mendoza/w/1926899?year=2020&price_id=35486718,Mendoza,2020,Cheval des Andes,4.4,336,94.94,81.98115000000001%,56.610775000000004%,11.284032499999999%,61.679694999999995%,"{'oaky': 1192, 'black fruit': 1065, 'earthy': 553, 'spices': 298, 'red fruit': 272, 'floral': 85, 'dried fruit': 39, 'yeasty': 37, 'vegetal': 29, 'ageing': 26, 'tree fruit': 14, 'citrus': 8, 'tropical': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Petit Verdot', 'Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/Hv1r9dfnTbmsDbkAAJL4aw_pb_x600.png
https://www.vivino.com/zuccardi-finca-piedra-infinita-malbec/w/4314633?year=2019&price_id=36407309,Finca Piedra Infinita Malbec,2019,Zuccardi,4.4,316,190.01,65.89438750000001%,43.3240175%,20.397017499999997%,46.79042%,"{'black fruit': 188, 'earthy': 122, 'oaky': 121, 'red fruit': 86, 'spices': 32, 'floral': 22, 'yeasty': 8, 'citrus': 7, 'vegetal': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/WuH10JZKRHeUpyHZ2xzBcQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2017&price_id=38413623,Adrianna Vineyard White Bones Chardonnay,2017,Catena Zapata,4.4,308,118.95,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2018&price_id=37596944,Adrianna Vineyard White Bones Chardonnay,2018,Catena Zapata,4.4,287,148.95,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-altamira-malbec/w/1176258?year=2019&price_id=34337851,Finca Altamira Malbec,2019,Achaval-Ferrer,4.4,285,123.95,66.4641425%,33.8396425%,19.530359999999998%,39.2226575%,"{'black fruit': 401, 'oaky': 386, 'earthy': 230, 'red fruit': 101, 'spices': 96, 'floral': 32, 'yeasty': 19, 'dried fruit': 18, 'ageing': 13, 'citrus': 12, 'vegetal': 8, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/oHO7g_nFT2iceF1YABiQdA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-stones-chardonnay-mendoza/w/5745097?year=2020&price_id=35057076,Adrianna Vineyard White Stones Chardonnay,2020,Catena Zapata,4.4,270,139.98,51.047265%,,13.4267225%,47.167365000000004%,"{'tree fruit': 245, 'citrus': 238, 'earthy': 221, 'oaky': 207, 'yeasty': 63, 'tropical': 45, 'ageing': 42, 'vegetal': 31, 'spices': 21, 'floral': 19, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/moA8OTV-QeqK1S0WlHl54w_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-stones-chardonnay-mendoza/w/5745097?year=2021&price_id=34343317,Adrianna Vineyard White Stones Chardonnay,2021,Catena Zapata,4.4,220,146.99,51.047265%,,13.4267225%,47.167365000000004%,"{'tree fruit': 245, 'citrus': 238, 'earthy': 221, 'oaky': 207, 'yeasty': 63, 'tropical': 45, 'ageing': 42, 'vegetal': 31, 'spices': 21, 'floral': 19, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/moA8OTV-QeqK1S0WlHl54w_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-bella-vista-malbec/w/77558?year=2019&price_id=35274831,Finca Bella Vista Malbec,2019,Achaval-Ferrer,4.4,221,149.99,67.4944575%,33.278150000000004%,22.233175%,38.73701500000001%,"{'black fruit': 296, 'oaky': 262, 'earthy': 172, 'red fruit': 115, 'spices': 56, 'floral': 27, 'dried fruit': 20, 'ageing': 12, 'yeasty': 5, 'citrus': 5, 'vegetal': 2, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/l_YzGgGdSoaP8rbXfZSMiQ_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-stones-chardonnay-mendoza/w/5745097?year=2014&price_id=38101763,Adrianna Vineyard White Stones Chardonnay,2014,Catena Zapata,4.4,209,160.01,51.047265%,,13.4267225%,47.167365000000004%,"{'tree fruit': 245, 'citrus': 238, 'earthy': 221, 'oaky': 207, 'yeasty': 63, 'tropical': 45, 'ageing': 42, 'vegetal': 31, 'spices': 21, 'floral': 19, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/moA8OTV-QeqK1S0WlHl54w_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-marchiori-vineyard-malbec/w/43944?year=2009&price_id=27267064,Bramare Marchiori Vineyard Malbec,2009,Viña Cobos,4.4,203,195,69.60024%,30.769425%,23.915574999999997%,33.63441%,"{'oaky': 232, 'black fruit': 172, 'earthy': 66, 'spices': 52, 'red fruit': 48, 'dried fruit': 11, 'ageing': 10, 'floral': 9, 'yeasty': 8, 'vegetal': 1, 'tropical': 1, 'citrus': 1, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/CS4T5M0VTcmYnl37tPho6A_pb_x600.png
https://www.vivino.com/vina-cobos-vinculum-chardonnay/w/9914051?year=2021&price_id=35399396,Vinculum Chardonnay,2021,Viña Cobos,4.4,194,64.78,42.874735%,,21.1629%,46.44221%,"{'oaky': 26, 'tree fruit': 14, 'earthy': 10, 'citrus': 10, 'yeasty': 3, 'spices': 3, 'vegetal': 2, 'ageing': 1, 'floral': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/aQ9imD_AQ9CXoZ9TqCJorw_pb_x600.png
https://www.vivino.com/alta-vista-alto/w/65934?year=2018&price_id=36285007,Alto,2018,Alta Vista,4.4,175,88,76.6211325%,50.75684%,13.764240000000001%,44.521182499999995%,"{'oaky': 236, 'black fruit': 177, 'earthy': 94, 'spices': 55, 'red fruit': 43, 'dried fruit': 33, 'ageing': 11, 'floral': 11, 'yeasty': 10, 'vegetal': 2, 'tree fruit': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Malbec', 'Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/Mbwbf7-8Q7qTvtiwyztwDQ_pb_x600.png
https://www.vivino.com/zuccardi-finca-los-membrillos-cabernet-sauvignon/w/3508289?year=2017&price_id=37942381,Finca Los Membrillos Cabernet Sauvignon,2017,Zuccardi,4.4,163,165.33,61.066215%,60.465869999999995%,14.532647500000003%,53.534357500000006%,"{'black fruit': 68, 'earthy': 35, 'oaky': 29, 'red fruit': 17, 'spices': 15, 'floral': 8, 'vegetal': 5, 'yeasty': 3, 'ageing': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/ohF-CTl_S3G5SmehhqigKA_pb_x600.png
https://www.vivino.com/ar-pascual-toso-magdalena-toso/w/1176350?year=2020&price_id=33044987,Magdalena Toso,2020,Pascual Toso,4.4,159,149.99,73.41637%,51.92722499999999%,13.159100000000002%,44.59899%,"{'oaky': 51, 'black fruit': 38, 'red fruit': 9, 'earthy': 8, 'spices': 8, 'yeasty': 7, 'citrus': 4, 'floral': 4, 'dried fruit': 2, 'ageing': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/xDV-BtqAS9uI1L8El7m4iw_pb_x600.png
https://www.vivino.com/alicia-brote-negro-coleccion-de-familia/w/1266838?year=2014&price_id=36593071,Brote Negro (Colección de Familia),2014,Viña Alicia,4.4,156,117.89,69.499775%,35.87538%,22.593412500000007%,32.63592499999999%,"{'oaky': 34, 'black fruit': 32, 'earthy': 16, 'spices': 11, 'red fruit': 9, 'dried fruit': 6, 'floral': 2, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/DbFaZWnaSoqP5od0WAbnAA_pb_x600.png
https://www.vivino.com/altos-las-hormigas-jardin-de-hormigas-los-amantes-malbec/w/11853542?year=2022&price_id=37029729,Jardin de Hormigas Los Amantes Malbec,2022,Altos Las Hormigas,4.4,based,118.16,50.050512499999996%,46.422675%,29.105149999999995%,46.23144250000001%,{},"['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/gb9tbBFWRViBSMT4HGrr8g_pb_x600.png
https://www.vivino.com/alta-vista-alto/w/65934?year=2019&price_id=34667073,Alto,2019,Alta Vista,4.4,130,87.14,76.6211325%,50.75684%,13.764240000000001%,44.521182499999995%,"{'oaky': 236, 'black fruit': 177, 'earthy': 94, 'spices': 55, 'red fruit': 43, 'dried fruit': 33, 'ageing': 11, 'floral': 11, 'yeasty': 10, 'vegetal': 2, 'tree fruit': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Malbec', 'Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/Mbwbf7-8Q7qTvtiwyztwDQ_pb_x600.png
https://www.vivino.com/penedo-borges-penedo-borges-icono-edicion-aniversario/w/10736235?year=2018&price_id=31856398,Penedo Borges Icono Edicion Aniversario,2018,Otaviano,4.4,102,38.84,50.3318125%,43.999992500000005%,35.0227275%,43.872724999999996%,{},"['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Petit Verdot']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/cXsTRMMYT9uuu_t7D3aVXw_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-bella-vista-malbec/w/77558?year=2020&price_id=37521004,Finca Bella Vista Malbec,2020,Achaval-Ferrer,4.4,101,123.95,67.4944575%,33.278150000000004%,22.233175%,38.73701500000001%,"{'black fruit': 296, 'oaky': 262, 'earthy': 172, 'red fruit': 115, 'spices': 56, 'floral': 27, 'dried fruit': 20, 'ageing': 12, 'yeasty': 5, 'citrus': 5, 'vegetal': 2, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza', 'Perdriel']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/l_YzGgGdSoaP8rbXfZSMiQ_pb_x600.png
https://www.vivino.com/achaval-ferrer-finca-mirador-mendoza-red-wine-v-qzgkc/w/89025?year=2018&price_id=28867370,Finca Mirador,2018,Achaval-Ferrer,4.4,101,150,67.34172%,35.623435%,19.9989775%,40.532375%,"{'oaky': 330, 'black fruit': 302, 'earthy': 200, 'spices': 85, 'red fruit': 77, 'floral': 17, 'dried fruit': 16, 'ageing': 14, 'yeasty': 12, 'vegetal': 7, 'tree fruit': 5, 'citrus': 4}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/FE-eG36YR9yHOIE3sA18Dg_pb_x600.png
https://www.vivino.com/pyros-limestone-hill-malbec/w/8666793?year=2019&price_id=38537442,Limestone Hill Malbec,2019,Pyros,4.4,98,112.92,60.27216750000001%,50.1127825%,19.304887499999996%,50.020275%,"{'black fruit': 13, 'oaky': 12, 'earthy': 6, 'spices': 3, 'red fruit': 2, 'floral': 1}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'San Juan', 'Pedernal Valley']",Argentinian Malbec,https://images.vivino.com/thumbs/HCaYydnDSVi7NYqI0_L6zQ_pb_x600.png
https://www.vivino.com/ar-corazon-del-sol-gran-reserva-malbec/w/3389759?year=2015&price_id=36234841,Gran Reserva Malbec,2015,Corazon del Sol,4.4,92,79,64.081905%,35.030905%,22.478735%,38.1626175%,"{'oaky': 34, 'black fruit': 29, 'earthy': 20, 'red fruit': 11, 'spices': 8, 'dried fruit': 4, 'ageing': 3, 'yeasty': 3, 'floral': 2, 'tropical': 1, 'vegetal': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/vUizzAVUR26fJKWDhYHG-Q_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2022&price_id=37940605,Adrianna Vineyard White Bones Chardonnay,2022,Catena Zapata,4.4,73,149.33,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/lopez-montchenot-gran-reserva-15-anos/w/1150346?year=2007&price_id=29849009,Montchenot Gran Reserva 15 Años,2007,López,4.4,66,83.33,66.51344250000001%,47.027217500000006%,8.172297499999999%,37.8540925%,"{'oaky': 10, 'black fruit': 5, 'red fruit': 2, 'floral': 1, 'earthy': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/47hj2Nx5TuuRQUROY-5tBA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-stones-chardonnay-mendoza/w/5745097?year=2022&price_id=37940607,Adrianna Vineyard White Stones Chardonnay,2022,Catena Zapata,4.4,34,149.33,51.047265%,,13.4267225%,47.167365000000004%,"{'tree fruit': 245, 'citrus': 238, 'earthy': 221, 'oaky': 207, 'yeasty': 63, 'tropical': 45, 'ageing': 42, 'vegetal': 31, 'spices': 21, 'floral': 19, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/moA8OTV-QeqK1S0WlHl54w_pb_x600.png
https://www.vivino.com/chacra-chardonnay/w/6663784?year=2023&price_id=36507952,Chardonnay,2023,Chacra,4.4,28,153,50.6642625%,,13.759062499999999%,45.6894625%,"{'earthy': 87, 'oaky': 64, 'tree fruit': 59, 'citrus': 43, 'ageing': 15, 'tropical': 14, 'yeasty': 13, 'floral': 9, 'spices': 4, 'vegetal': 3, 'dried fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Patagonia']",Argentinian Chardonnay,https://images.vivino.com/thumbs/aH0XUzuvStCIyoWaSWlrMQ_pb_x600.png
https://www.vivino.com/vina-cobos-cocodrilo-red-blend-mendoza/w/2178564?year=2022&price_id=38117989,Cocodrilo Red Blend,2022,Viña Cobos,4.3,based,29.95,71.95083500000001%,46.37825000000001%,16.763135000000002%,41.57462%,"{'oaky': 607, 'black fruit': 397, 'earthy': 199, 'red fruit': 113, 'spices': 108, 'floral': 21, 'yeasty': 13, 'ageing': 10, 'dried fruit': 10, 'vegetal': 8, 'citrus': 5, 'tropical': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot', 'Petit Verdot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/MisVOMgOTMi3KfhYSZTwyQ_pb_x600.png
https://www.vivino.com/luca-beso-de-dante/w/74337?year=2022&price_id=38160176,Beso de Dante,2022,Luca,4.3,based,45,76.44127%,54.5330575%,13.172277500000003%,51.856045%,"{'oaky': 346, 'black fruit': 279, 'earthy': 121, 'spices': 90, 'red fruit': 59, 'dried fruit': 13, 'yeasty': 12, 'floral': 9, 'ageing': 5, 'vegetal': 3, 'tree fruit': 2, 'citrus': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/eX6NWPocTBaYiS8W7cRTHg_pb_x600.png
https://www.vivino.com/catena-alta-malbec/w/1870?year=2018&price_id=28008377,Malbec,2018,Catena Alta,4.3,4095,99.99,65.740895%,27.722469999999994%,18.270945%,34.842400000000005%,"{'oaky': 2148, 'black fruit': 1878, 'earthy': 888, 'spices': 482, 'red fruit': 401, 'floral': 155, 'yeasty': 76, 'ageing': 44, 'dried fruit': 39, 'vegetal': 26, 'citrus': 15, 'tree fruit': 7, 'tropical': 5}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/sEcsaCEwQB6snXQXT42C8g_pb_x600.png
https://www.vivino.com/luca-old-vine-malbec-valle-de-uco/w/74338?year=2019&price_id=28320354,Old Vine Malbec,2019,Luca,4.3,3854,39.95,67.061255%,30.3392925%,18.6631775%,33.36408%,"{'black fruit': 1247, 'oaky': 1214, 'earthy': 607, 'red fruit': 332, 'spices': 272, 'dried fruit': 69, 'floral': 53, 'yeasty': 48, 'ageing': 19, 'vegetal': 15, 'citrus': 14, 'tree fruit': 4, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/SewGPj3WQXmHJjyFI2JgoA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-gualtallary-malbec/w/68734?year=2020&price_id=37416814,Adrianna Vineyard Gualtallary Malbec,2020,Catena Zapata,4.3,based,241.45,67.599425%,30.287820000000004%,18.816779999999994%,35.204505000000005%,"{'oaky': 100, 'black fruit': 65, 'earthy': 48, 'red fruit': 30, 'spices': 29, 'floral': 10, 'yeasty': 5, 'dried fruit': 3, 'citrus': 3, 'ageing': 1, 'vegetal': 1, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/upGHYig9Rfi4m0gRYXilfg_pb_x600.png
https://www.vivino.com/alma-negra-m-blend/w/1128831?year=2019&price_id=33968516,M Blend,2019,Alma Negra,4.3,2631,23.99,64.8473975%,38.161312499999994%,30.572364999999998%,51.20651%,"{'oaky': 661, 'black fruit': 582, 'earthy': 318, 'red fruit': 197, 'spices': 145, 'floral': 30, 'dried fruit': 26, 'yeasty': 24, 'vegetal': 12, 'ageing': 11, 'tree fruit': 7, 'citrus': 4, 'tropical': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/RYGESMX3SKWdTcLWtB--LA_pb_x600.png
https://www.vivino.com/el-enemigo-malbec/w/1674523?year=2021&price_id=37940982,Malbec,2021,El Enemigo,4.3,2467,25,64.949695%,35.286500000000004%,20.768479999999997%,34.926807499999995%,"{'oaky': 2397, 'black fruit': 2205, 'earthy': 939, 'red fruit': 554, 'spices': 465, 'floral': 128, 'dried fruit': 83, 'yeasty': 78, 'ageing': 56, 'citrus': 35, 'tree fruit': 34, 'vegetal': 28, 'tropical': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/S0m-9WKZRfKqjuvZbpy8Vg_pb_x600.png
https://www.vivino.com/el-enemigo-cabernet-franc/w/2342297?year=2021&price_id=37851085,Cabernet Franc,2021,El Enemigo,4.3,1968,29.39,53.055957500000005%,47.705185%,18.277732499999995%,72.32245750000001%,"{'oaky': 1952, 'black fruit': 1518, 'earthy': 854, 'red fruit': 656, 'spices': 625, 'floral': 105, 'vegetal': 97, 'yeasty': 70, 'dried fruit': 54, 'ageing': 44, 'citrus': 26, 'tree fruit': 19, 'tropical': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,https://images.vivino.com/thumbs/r87yUi-gTdeE0oy5uJYZiQ_pb_x600.png
https://www.vivino.com/luca-old-vine-malbec-valle-de-uco/w/74338?year=2021&price_id=37023247,Old Vine Malbec,2021,Luca,4.3,1693,34.99,67.061255%,30.3392925%,18.6631775%,33.36408%,"{'black fruit': 1247, 'oaky': 1214, 'earthy': 607, 'red fruit': 332, 'spices': 272, 'dried fruit': 69, 'floral': 53, 'yeasty': 48, 'ageing': 19, 'vegetal': 15, 'citrus': 14, 'tree fruit': 4, 'tropical': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/SewGPj3WQXmHJjyFI2JgoA_pb_x600.png
https://www.vivino.com/wagner-family-wine-voyage-11/w/11466903?price_id=35222384,Voyage 11,N.V.,Red Schooner,4.3,1650,34.99, 64.8031%, 27.5483%, 18.9749%, 32.9421%,"{'oaky': 9, 'black fruit': 5, 'red fruit': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/pUnZC3-vQCyMkJjWpC6nNw_pb_x600.png
https://www.vivino.com/luigi-bosca-terroir-los-miradores-malbec/w/1988872?year=2017&price_id=34640576,Terroir Los Miradores Malbec,2017,Luigi Bosca,4.3,1602,37.99,67.1208%,37.127612500000005%,23.876254999999997%,35.96776%,"{'oaky': 244, 'black fruit': 190, 'earthy': 109, 'spices': 50, 'red fruit': 42, 'floral': 20, 'dried fruit': 14, 'yeasty': 12, 'citrus': 4, 'ageing': 3, 'vegetal': 2, 'tree fruit': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tunuyán']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/yii3KQegQ_Spw0K4jvCtXQ_pb_x600.png
https://www.vivino.com/el-enemigo-bonarda/w/1292924?year=2021&price_id=37873033,Bonarda,2021,El Enemigo,4.3,1394,24.95,53.92596%,29.054984999999995%,22.725175000000004%,63.72625000000001%,"{'oaky': 777, 'black fruit': 696, 'earthy': 306, 'red fruit': 271, 'spices': 202, 'floral': 59, 'dried fruit': 38, 'citrus': 32, 'tree fruit': 26, 'yeasty': 19, 'vegetal': 16, 'ageing': 15, 'tropical': 7}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,https://images.vivino.com/thumbs/uliX_BdfTCaMr5rxtVX5WA_pb_x600.png
https://www.vivino.com/maal-bestial/w/1785342?year=2019&price_id=36971230,Bestial,2019,Maal,4.3,based,59.95,68.02763250000001%,37.9757225%,19.268285000000002%,43.064454999999995%,"{'oaky': 58, 'black fruit': 31, 'earthy': 21, 'spices': 13, 'red fruit': 9, 'ageing': 2, 'yeasty': 2, 'dried fruit': 1, 'floral': 1, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/DXNCA9YMS5S4ROc7yth6jA_pb_x600.png
