wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/zuccardi-q-cabernet-sauvignon/w/19427?year=2023&price_id=38260166,Q Cabernet Sauvignon,2023,Zuccardi,3.8,based,22.04,63.726245000000006%,55.381600000000006%,9.4715825%,46.3836725%,"{'black fruit': 364, 'oaky': 242, 'spices': 130, 'red fruit': 103, 'earthy': 84, 'yeasty': 18, 'floral': 13, 'tree fruit': 10, 'vegetal': 9, 'dried fruit': 6, 'ageing': 5, 'citrus': 3, 'tropical': 2}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/9onvUKpqSC6FA9EpdKQBDw_pb_x600.png
https://www.vivino.com/altos-las-hormigas-malbec-reserve/w/1695211?year=2022&price_id=35676571,Malbec Reserve,2022,Altos Las Hormigas,3.8,based,25,65.005165%,29.988132500000006%,17.167612500000004%,38.7808675%,"{'black fruit': 163, 'oaky': 110, 'earthy': 70, 'red fruit': 45, 'spices': 44, 'floral': 14, 'yeasty': 12, 'ageing': 8, 'citrus': 8, 'dried fruit': 5, 'vegetal': 3, 'tropical': 2, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/429Ol0ZnQ9mcx4asDlkR4w_pb_x600.png
https://www.vivino.com/cl-geisse-rose-brut/w/1220057?price_id=33243294,,,Cave Amadeu,3.8,5633,26.24, 39.776%,,, 54.945%,"{'red fruit': 56, 'tree fruit': 19, 'citrus': 16, 'yeasty': 8, 'earthy': 5, 'tropical': 2, 'ageing': 2, 'spices': 1, 'floral': 1}","['pork', 'shellfish', 'rich fish (salmon, tuna etc)']",['Pinot Noir'],"['Brazil', 'Rio Grande do Sul', 'Serra Gaúcha']",Brazilian Sparkling,12.5%,https://images.vivino.com/thumbs/2eG1E4YvQD2lD1D5Crf7_g_pb_x600.png
https://www.vivino.com/chandon-argentina-brut-rose/w/1231805?price_id=33969069,Brut Rosé,N.V.,CHANDON Argentina,3.8,5519,25.99, 22.4257%,,, 73.8429%,"{'red fruit': 116, 'citrus': 82, 'tree fruit': 59, 'yeasty': 27, 'ageing': 21, 'earthy': 18, 'oaky': 12, 'vegetal': 7, 'tropical': 6, 'black fruit': 4, 'floral': 2, 'spices': 1, 'dried fruit': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']","['Chardonnay', 'Malbec', 'Pinot Noir', 'Sémillon']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Mendoza Sparkling,12.5%,https://images.vivino.com/thumbs/GW_10nu9SyOIYu0ykKtNJw_pb_x600.png
https://www.vivino.com/zuccardi-malamado-malbec-port/w/19488?price_id=35459693,,,Zuccardi,3.8,5419,25.95,,,,,"{'oaky': 146, 'black fruit': 110, 'dried fruit': 95, 'red fruit': 38, 'ageing': 35, 'spices': 30, 'earthy': 23, 'yeasty': 18, 'citrus': 7, 'floral': 2, 'vegetal': 1, 'tree fruit': 1, 'tropical': 1}",,['Malbec'],"['Argentina', 'Mendoza']",,13%,https://images.vivino.com/thumbs/jF7MMUTqSfGFM4Jv-SZVkA_pb_x600.png
https://www.vivino.com/zorzal-gran-terroir-malbec/w/1452452?year=2023&price_id=37868619,Gran Terroir Malbec,2023,Zorzal,3.8,based,29.42,65.1008175%,38.94159%,13.372362500000001%,42.544357500000004%,"{'oaky': 112, 'black fruit': 105, 'earthy': 81, 'spices': 40, 'red fruit': 37, 'floral': 10, 'dried fruit': 7, 'yeasty': 7, 'vegetal': 4, 'ageing': 3, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/EULfrNI2Tq64ekXC3MYdbw_pb_x600.png
https://www.vivino.com/terrazas-de-los-andes-reserva-malbec/w/3482?year=2021&price_id=37212816,Reserva Malbec,2021,Terrazas de los Andes,3.8,4282,18.69,65.602725%,26.242505%,19.490329999999997%,34.55466%,"{'oaky': 655, 'black fruit': 578, 'earthy': 233, 'red fruit': 214, 'spices': 135, 'dried fruit': 80, 'floral': 52, 'yeasty': 42, 'ageing': 25, 'vegetal': 9, 'tree fruit': 6, 'citrus': 5, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,14%,https://images.vivino.com/thumbs/cnttkVccTZeO2rXRoAlU0Q_pb_x600.png
https://www.vivino.com/siesta-tahuan-malbec/w/81989?year=2020&price_id=35297191,Tahuan Malbec,2020,Siesta,3.8,based,20.99,65.065955%,26.716182500000002%,14.948305000000001%,37.3700125%,"{'oaky': 104, 'black fruit': 60, 'earthy': 42, 'red fruit': 38, 'spices': 24, 'yeasty': 7, 'ageing': 4, 'vegetal': 4, 'floral': 3, 'citrus': 3, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/R8yaiy0yTxK5V0Y7Si-TGA_pb_x600.png
https://www.vivino.com/chandon-argentina-garden-spritz/w/9618321?price_id=32110827,Garden Spritz,N.V.,CHANDON Argentina,3.8,3879,18.99, 20.4494%,,, 77.0506%,"{'citrus': 245, 'spices': 69, 'tree fruit': 52, 'earthy': 22, 'red fruit': 12, 'oaky': 9, 'floral': 9, 'yeasty': 7, 'black fruit': 4, 'tropical': 3, 'ageing': 2}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']","['Pinot Noir', 'Sémillon', 'Chardonnay']","['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,11.5%,https://images.vivino.com/thumbs/GFbnaL0sQSmSpLQVK_nXfg_pb_x600.png
https://www.vivino.com/clos-de-los-siete-clos-de-los-siete-by-michel-rolland/w/1173185?year=2009&price_id=10769112,Clos de Los Siete (by Michel Rolland),2009,Clos de los Siete,3.8,3528,22.97,72.62129999999999%,48.2178675%,19.949392500000002%,55.59911%,"{'oaky': 3082, 'black fruit': 3067, 'earthy': 1376, 'spices': 746, 'red fruit': 745, 'yeasty': 153, 'floral': 143, 'dried fruit': 92, 'ageing': 80, 'vegetal': 47, 'citrus': 31, 'tree fruit': 25, 'tropical': 10}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Shiraz/Syrah', 'Cabernet Sauvignon']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/kDmGhsMoSXyqXpJSnRpB8g_pb_x600.png
https://www.vivino.com/alamos-malbec/w/1879?year=2023&price_id=36604667,Malbec,2023,Alamos,3.8,3646,11.99,62.0266%,27.828610000000005%,18.35891%,35.60279500000001%,"{'black fruit': 4001, 'oaky': 2978, 'red fruit': 2299, 'earthy': 1309, 'spices': 855, 'yeasty': 213, 'dried fruit': 140, 'floral': 130, 'ageing': 104, 'citrus': 82, 'tree fruit': 60, 'vegetal': 55, 'tropical': 16}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/F6oigGbISNOfMqYEuQ_mlQ_pb_x600.png
https://www.vivino.com/chakana-estate-selection-red/w/1619280?year=2021&price_id=38001834,Estate Selection Red,2021,Chakana,3.8,based,21.95,71.69145%,45.075487499999994%,20.327975000000006%,49.57242%,"{'black fruit': 111, 'oaky': 96, 'earthy': 58, 'red fruit': 43, 'spices': 37, 'floral': 9, 'yeasty': 7, 'tree fruit': 4, 'ageing': 3, 'citrus': 3, 'dried fruit': 2, 'vegetal': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Cabernet Sauvignon', 'Malbec', 'Shiraz/Syrah']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/VaWnF-1PQa6zcVV_LHJEFQ_pb_x600.png
https://www.vivino.com/sur-de-los-andes-malbec-reserva/w/24934?year=2021&price_id=36076484,Malbec Reserva,2021,Sur de Los Andes,3.8,based,15.99,62.61248500000001%,27.139727499999992%,17.863207499999994%,35.229355000000005%,"{'black fruit': 149, 'oaky': 84, 'earthy': 72, 'red fruit': 34, 'spices': 22, 'yeasty': 8, 'citrus': 4, 'ageing': 2, 'vegetal': 2, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/HnUYFpzfSgG7OXwDWPj7rg_pb_x600.png
https://www.vivino.com/la-linda-malbec/w/51824?year=2022&price_id=31323270,Malbec,2022,La Linda,3.8,2880,20.99,55.567209999999996%,33.18725%,20.377385%,38.061045%,"{'oaky': 719, 'black fruit': 574, 'red fruit': 460, 'earthy': 205, 'spices': 125, 'floral': 47, 'yeasty': 20, 'dried fruit': 16, 'vegetal': 15, 'citrus': 15, 'ageing': 12, 'tree fruit': 12, 'tropical': 3}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13%,https://images.vivino.com/thumbs/s0fRFxl_Ss-vcqGoPHsNrw_pb_x600.png
https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2021&price_id=38607603,Altitude Series 1100 Red,2021,Doña Paula,3.8,based,21.99,63.8232575%,37.728064999999994%,30.252067499999995%,52.498137500000006%,"{'black fruit': 57, 'oaky': 53, 'earthy': 17, 'red fruit': 16, 'spices': 15, 'floral': 6, 'ageing': 4, 'yeasty': 2, 'citrus': 2, 'vegetal': 1, 'tree fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/X42No2S-QnyEHCqPDDjdZA_pb_x600.png
https://www.vivino.com/sur-de-los-andes-malbec-cabernet-sauvignon-premium-blend/w/24904?year=2021&price_id=35540087,Malbec - Cabernet Sauvignon Premium Blend,2021,Sur de Los Andes,3.8,based,16.67,76.2575425%,44.38126%,3.065269999999998%,44.354385%,"{'black fruit': 141, 'oaky': 100, 'red fruit': 71, 'earthy': 67, 'spices': 31, 'dried fruit': 5, 'yeasty': 4, 'ageing': 2, 'tree fruit': 2, 'citrus': 2, 'floral': 2, 'vegetal': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,,https://images.vivino.com/thumbs/FuQ43mz5QoGvSm_NRcjexg_pb_x600.png
https://www.vivino.com/sur-de-los-andes-malbec-cabernet-sauvignon-premium-blend/w/24904?year=2023&price_id=38320963,Malbec - Cabernet Sauvignon Premium Blend,2023,Sur de Los Andes,3.8,based,15.99,76.2575425%,44.38126%,3.065269999999998%,44.354385%,"{'black fruit': 141, 'oaky': 100, 'red fruit': 71, 'earthy': 67, 'spices': 31, 'dried fruit': 5, 'yeasty': 4, 'ageing': 2, 'tree fruit': 2, 'citrus': 2, 'floral': 2, 'vegetal': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,,https://images.vivino.com/thumbs/FuQ43mz5QoGvSm_NRcjexg_pb_x600.png
https://www.vivino.com/nieto-senetiner-malbec/w/82417?year=2021&price_id=36467987,Malbec,2021,Nieto Senetiner,3.8,2529,16.99,57.518175%,36.034850000000006%,21.77984%,38.78525%,"{'oaky': 409, 'black fruit': 317, 'red fruit': 187, 'earthy': 97, 'spices': 64, 'yeasty': 21, 'dried fruit': 21, 'floral': 8, 'tree fruit': 7, 'vegetal': 6, 'ageing': 3, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/VXL2roCSTNKsH01kJMEObg_pb_x600.png
https://www.vivino.com/la-linda-cabernet-sauvignon/w/51834?year=2018&price_id=27397958,Cabernet Sauvignon,2018,La Linda,3.8,2437,18.89,59.403575000000004%,50.55146%,11.48018%,44.189785%,"{'black fruit': 196, 'oaky': 132, 'red fruit': 89, 'spices': 68, 'earthy': 46, 'yeasty': 12, 'vegetal': 8, 'tree fruit': 4, 'ageing': 3, 'dried fruit': 3, 'floral': 3, 'citrus': 3, 'tropical': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,14.1%,https://images.vivino.com/thumbs/Fhz_QLM_S86XK_624yjhTw_pb_x600.png
https://www.vivino.com/kaiken-estate-malbec-mendoza/w/7632063?year=2020&price_id=34319826,Estate Malbec,2020,Kaiken,3.8,2383,17.95,59.41772999999999%,33.36284%,18.131142500000003%,41.8545425%,"{'black fruit': 606, 'oaky': 511, 'red fruit': 140, 'earthy': 131, 'spices': 83, 'floral': 22, 'dried fruit': 20, 'yeasty': 16, 'ageing': 12, 'vegetal': 5, 'tree fruit': 5, 'citrus': 4}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/NTq8xKE8QTuKupsPeLGDJQ_pb_x600.png
https://www.vivino.com/alamos-cabernet-sauvignon/w/1387085?year=2020&price_id=33967634,Cabernet Sauvignon,2020,Alamos,3.8,1983,14.99,64.1238925%,53.430295%,10.191835000000001%,44.4088625%,"{'oaky': 624, 'black fruit': 494, 'red fruit': 246, 'spices': 204, 'earthy': 170, 'yeasty': 26, 'ageing': 16, 'vegetal': 16, 'dried fruit': 15, 'floral': 14, 'citrus': 12, 'tree fruit': 10}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.5%,https://images.vivino.com/thumbs/kWIHfSG1Tlyrxdz8n-p2_w_pb_x600.png
https://www.vivino.com/amalaya-malbec-blend/w/1666372?year=2021&price_id=33952273,Malbec Blend,2021,Amalaya,3.8,1901,14.69,61.6542%,34.508042499999995%,19.797024999999998%,38.22907000000001%,"{'black fruit': 634, 'oaky': 583, 'red fruit': 333, 'earthy': 323, 'spices': 186, 'floral': 37, 'yeasty': 31, 'dried fruit': 29, 'vegetal': 23, 'citrus': 18, 'tree fruit': 16, 'ageing': 12, 'tropical': 5}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Salta']",Argentinian Salta Malbec Red,14%,https://images.vivino.com/thumbs/zc_KsdauRCWaF1xECX4DDw_pb_x600.png
https://www.vivino.com/salentein-reserve-cabernet-sauvignon-barrel-selection/w/1125263?year=2016&price_id=27054407,Reserve Cabernet Sauvignon (Barrel Selection),2016,Salentein,3.8,1881,26.67,62.94704%,52.7284425%,11.882175%,43.11234999999999%,"{'oaky': 298, 'black fruit': 179, 'spices': 102, 'red fruit': 95, 'earthy': 58, 'yeasty': 14, 'dried fruit': 9, 'tree fruit': 8, 'ageing': 6, 'vegetal': 6, 'citrus': 5, 'floral': 3, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tunuyán']",Argentinian Cabernet Sauvignon,13.5%,https://images.vivino.com/thumbs/UwMAjLgDTVCCSKsKdhF32g_pb_x600.png
https://www.vivino.com/salentein-reserve-pinot-noir-barrel-selection/w/1125266?year=2014&price_id=25702662,Reserve Pinot Noir (Barrel Selection),2014,Salentein,3.8,1652,27.17,36.30985%,14.75377%,8.151625000000003%,45.32771%,"{'red fruit': 309, 'oaky': 255, 'earthy': 98, 'black fruit': 46, 'spices': 37, 'yeasty': 14, 'ageing': 10, 'floral': 8, 'dried fruit': 7, 'vegetal': 7, 'tree fruit': 7, 'tropical': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Pinot Noir,,https://images.vivino.com/thumbs/NkPSWHiEQ6mkaOG-LSkcAg_pb_x600.png
https://www.vivino.com/crios-malbec/w/1263840?year=2022&price_id=34661238,Malbec,2022,Crios,3.8,1653,16.99,61.35021999999999%,31.545715%,19.710342499999996%,39.152245%,"{'oaky': 544, 'black fruit': 487, 'red fruit': 271, 'earthy': 178, 'spices': 134, 'floral': 54, 'yeasty': 29, 'citrus': 23, 'dried fruit': 21, 'tree fruit': 16, 'ageing': 12, 'tropical': 7, 'vegetal': 4}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,13.9%,https://images.vivino.com/thumbs/NeV8j6x6TS-ZKs9SHwZYsw_pb_x600.png
https://www.vivino.com/el-esteco-don-david-reserve-malbec/w/1817266?year=2021&price_id=34795612,Don David Reserve Malbec,2021,El Esteco,3.8,1560,19.99,62.94649%,28.002017500000008%,19.334475%,35.357515%,"{'oaky': 1173, 'black fruit': 1031, 'earthy': 459, 'red fruit': 344, 'spices': 188, 'floral': 82, 'yeasty': 78, 'dried fruit': 56, 'ageing': 53, 'vegetal': 18, 'citrus': 16, 'tree fruit': 14, 'tropical': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Salta Malbec Red,13.9%,https://images.vivino.com/thumbs/fx8wcdpyQimuHzJIrHMUaw_pb_x600.png
https://www.vivino.com/salentein-killka-malbec-valle-de-uco/w/1864223?year=2022&price_id=32660259,Killka Malbec,2022,Salentein,3.8,1212,20.99,55.54824249999999%,32.309799999999996%,23.311809999999994%,37.337775%,"{'oaky': 170, 'black fruit': 153, 'red fruit': 71, 'earthy': 68, 'spices': 32, 'floral': 10, 'yeasty': 9, 'vegetal': 5, 'ageing': 4, 'tree fruit': 3, 'citrus': 3, 'dried fruit': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14%,https://images.vivino.com/thumbs/KxOrNHaaTYSGY-VYQliGqw_pb_x600.png
https://www.vivino.com/familia-mayol-malbec-valle-de-uco/w/5189983?year=2022&price_id=34416612,Malbec,2022,Familia Mayol,3.8,based,17.84,64.676075%,34.776585%,14.5240175%,37.522392499999995%,"{'black fruit': 27, 'earthy': 20, 'red fruit': 18, 'oaky': 12, 'yeasty': 5, 'spices': 5, 'ageing': 2, 'vegetal': 2, 'dried fruit': 1, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/dKaJeu_4TJGMUWJ4vo4gvw_pb_x600.png
https://www.vivino.com/trapiche-oak-cask-malbec/w/1135810?year=2023&price_id=36972175,Oak Cask Malbec,2023,Trapiche,3.8,1110,12.95,65.1241175%,24.04428%,16.981975%,34.610775000000004%,"{'oaky': 2564, 'black fruit': 1961, 'earthy': 924, 'red fruit': 550, 'spices': 344, 'yeasty': 146, 'floral': 78, 'dried fruit': 60, 'vegetal': 35, 'ageing': 33, 'citrus': 23, 'tree fruit': 20, 'tropical': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/DyaQfQo5TdmEFSroa4vhYQ_pb_x600.png
https://www.vivino.com/passionate-via-revolucionaria-torrontes-brutal/w/2850340?year=2023&price_id=36419632,Via Revolucionaria Torrontes Brutal,2023,Passionate,3.8,based,23.80,53.906130000000005%,,6.4281875%,57.72377499999999%,"{'citrus': 86, 'tropical': 43, 'tree fruit': 32, 'earthy': 32, 'floral': 19, 'oaky': 12, 'yeasty': 8, 'spices': 6, 'red fruit': 3, 'vegetal': 3, 'black fruit': 3}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Mendoza']",Argentinian Torrontés,,https://images.vivino.com/thumbs/sZFfhbH1Q7WQisc_BZUUZQ_pb_x600.png
https://www.vivino.com/quieto-blend/w/1444420?year=2023&price_id=36487317,Blend,2023,Monte Quieto,3.8,based,20.99,85%,57.74490750000001%,0.4280550000000005%,62.26817749999999%,"{'oaky': 18, 'black fruit': 12, 'earthy': 8, 'red fruit': 6, 'spices': 2, 'dried fruit': 2, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/CmNDOIjvSj6tx5QY6IjtJg_150x200.jpg
https://www.vivino.com/chanarmuyo-estate-reserva-malbec/w/5580616?year=2021&price_id=34277200,Estate Grown Reserva Malbec,2021,Chañarmuyo Estate,3.8,based,24.14,55.903785%,46.487359999999995%,27.089040000000004%,45.364884999999994%,"{'oaky': 5, 'red fruit': 5, 'spices': 2, 'black fruit': 2}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'La Rioja']",Argentinian Malbec,,https://images.vivino.com/thumbs/mx46ACYhTqitQBRtDiBwnQ_pb_x600.png
https://www.vivino.com/amalaya-malbec-blend/w/1666372?year=2022&price_id=36548253,Malbec Blend,2022,Amalaya,3.8,953,19.95,61.6542%,34.508042499999995%,19.797024999999998%,38.22907000000001%,"{'black fruit': 634, 'oaky': 583, 'red fruit': 333, 'earthy': 323, 'spices': 186, 'floral': 37, 'yeasty': 31, 'dried fruit': 29, 'vegetal': 23, 'citrus': 18, 'tree fruit': 16, 'ageing': 12, 'tropical': 5}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Salta']",Argentinian Salta Malbec Red,14%,https://images.vivino.com/thumbs/zc_KsdauRCWaF1xECX4DDw_pb_x600.png
https://www.vivino.com/tintonegro-uco-valley-malbec/w/9023676?year=2022&price_id=35967423,Uco Valley Malbec,2022,Tinto Negro (TintoNegro),3.8,based,17.95,56.2004675%,39.589425%,26.534765%,37.569610000000004%,"{'black fruit': 52, 'oaky': 26, 'earthy': 20, 'red fruit': 11, 'floral': 3, 'spices': 2, 'ageing': 1, 'yeasty': 1, 'dried fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/nMTX6qMyQ9Wjv2sCgSIjCQ_pb_x600.png
https://www.vivino.com/la-linda-malbec/w/51824?year=2023&price_id=37582844,Malbec,2023,La Linda,3.8,908,15.99,55.567209999999996%,33.18725%,20.377385%,38.061045%,"{'oaky': 719, 'black fruit': 574, 'red fruit': 460, 'earthy': 205, 'spices': 125, 'floral': 47, 'yeasty': 20, 'dried fruit': 16, 'vegetal': 15, 'citrus': 15, 'ageing': 12, 'tree fruit': 12, 'tropical': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/s0fRFxl_Ss-vcqGoPHsNrw_pb_x600.png
https://www.vivino.com/adelante-malbec/w/2563840?year=2022&price_id=35938061,Malbec,2022,Adelante,3.8,based,22.50,66.294525%,26.484175000000008%,19.1362125%,33.2810025%,"{'oaky': 67, 'black fruit': 59, 'red fruit': 35, 'earthy': 27, 'spices': 13, 'dried fruit': 4, 'ageing': 2, 'tropical': 1, 'tree fruit': 1, 'citrus': 1, 'floral': 1, 'yeasty': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/gr5rscydSxWhaSIz3ztNoA_pb_x600.png
https://www.vivino.com/familia-schroeder-saurus-pinot-noir/w/2593?year=2021&price_id=37594856,Saurus Pinot Noir,2021,Familia Schroeder,3.8,847,19.79,37.8836625%,14.613717500000003%,15.867049999999999%,45.495325%,"{'red fruit': 203, 'oaky': 126, 'earthy': 61, 'black fruit': 40, 'spices': 23, 'yeasty': 12, 'vegetal': 9, 'floral': 9, 'citrus': 6, 'tree fruit': 5, 'ageing': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,15%,https://images.vivino.com/thumbs/X2OZB_CAR8y93J19ZUg3uA_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-organic-cabernet-sauvignon/w/779027?year=2020&price_id=31140012,Organic Cabernet Sauvignon,2020,Domaine Bousquet,3.8,811,17.55,62.2714575%,55.114250000000006%,8.702792500000001%,45.7222925%,"{'oaky': 184, 'black fruit': 169, 'red fruit': 136, 'earthy': 72, 'spices': 35, 'dried fruit': 9, 'vegetal': 9, 'floral': 8, 'tree fruit': 7, 'yeasty': 7, 'ageing': 2, 'tropical': 2}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,14%,https://images.vivino.com/thumbs/NEtIE5GlSv-y-f8gs1jBuA_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-organic-brut-rose/w/2564872?price_id=35854868,Organic Brut Rose,N.V.,Domaine Bousquet,3.8,791,14.41, 30.3423%,,, 67.8846%,"{'red fruit': 40, 'citrus': 19, 'tree fruit': 10, 'yeasty': 4, 'earthy': 3, 'ageing': 3, 'vegetal': 2, 'floral': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']","['Pinot Noir', 'Chardonnay']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Mendoza Sparkling,12%,https://images.vivino.com/thumbs/nao3McYxTFa7xNklMJYBUA_pb_x600.png
https://www.vivino.com/terrazas-de-los-andes-reserva-malbec/w/3482?year=2022&price_id=38075028,Reserva Malbec,2022,Terrazas de los Andes,3.8,847,18.95,65.602725%,26.242505%,19.490329999999997%,34.55466%,"{'oaky': 655, 'black fruit': 578, 'earthy': 233, 'red fruit': 214, 'spices': 135, 'dried fruit': 80, 'floral': 52, 'yeasty': 42, 'ageing': 25, 'vegetal': 9, 'tree fruit': 6, 'citrus': 5, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,13.5%,https://images.vivino.com/thumbs/cnttkVccTZeO2rXRoAlU0Q_pb_x600.png
https://www.vivino.com/santa-julia-la-vaquita-clarete-natural/w/11286604?year=2024&price_id=37941900,La Vaquita Clarete Natural,2024,Santa Julia,3.8,based,20.83,54.3022925%,37.01307%,17.45915%,62.59313%,"{'earthy': 2, 'red fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Torrontés']","['Argentina', 'Mendoza', 'Maipu']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/A_QPN4egSMG7BGNqSA-UPQ_pb_x600.png
