wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/iaccarini-caves-don-nicasio-chardonnay/w/2370030?year=2011&price_id=11145144,Cavas Don Nicasio Chardonnay,2011,Bodega Iaccarini,4.1,based,7.99,53.72126%,,5.97701%,34.413795%,"{'tree fruit': 2, 'oaky': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,,https://images.vivino.com/thumbs/FPJc2RtpTVWXU15DVREwgg_150x200.jpg
https://www.vivino.com/ar-flechas-de-los-andes-gran-corte/w/1154129?year=2015&price_id=26332742,Gran Corte,2015,Flechas de los Andes,4.1,109,39.89,67.1807575%,42.0018425%,30.98305%,53.2329425%,"{'oaky': 195, 'black fruit': 105, 'earthy': 58, 'spices': 47, 'red fruit': 40, 'dried fruit': 8, 'yeasty': 7, 'ageing': 5, 'floral': 5, 'vegetal': 2, 'citrus': 2, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Merlot', 'Shiraz/Syrah', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Malbec Red Blend,15%,https://images.vivino.com/thumbs/a-uo_xAlRmKCyjiyQWwdXg_pb_x600.png
https://www.vivino.com/proemio-reserve-petit-verdot-mendoza/w/5828824?year=2018&price_id=36766288,Reserve Petit Verdot,2018,Proemio,4.1,108,29.99,85%,68.5934%,13.021695000000001%,77.68490750000001%,"{'black fruit': 27, 'oaky': 19, 'earthy': 12, 'red fruit': 6, 'spices': 4, 'floral': 4, 'vegetal': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb', 'game (deer, venison)', 'mature and hard cheese']",['Petit Verdot'],"['Argentina', 'Mendoza']",Argentinian Petit Verdot Red,,https://images.vivino.com/thumbs/kvOrDN6ERE-yI0i67O3CXA_pb_x600.png
https://www.vivino.com/de-angeles-vina-1924-malbec/w/1152614?year=2017&price_id=24254480,Malbec,2017,De Angeles Viña 1924,4.1,107,20.99,61.7713375%,37.685900000000004%,24.025844999999997%,42.585075%,"{'oaky': 31, 'black fruit': 22, 'red fruit': 21, 'earthy': 10, 'spices': 4, 'floral': 2, 'yeasty': 2, 'dried fruit': 2, 'tropical': 1, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,,https://images.vivino.com/thumbs/tbYlejD8S3uwXRXAZhXwkA_pb_x600.png
https://www.vivino.com/piattelli-high-altitude-torrontes/w/5905558?year=2024&price_id=37443518,High Altitude Torrontes,2024,Piattelli,4.1,114,11.99,51.91149%,,10.7513325%,56.052825%,"{'tree fruit': 165, 'citrus': 150, 'tropical': 143, 'earthy': 65, 'floral': 31, 'vegetal': 26, 'oaky': 21, 'yeasty': 18, 'spices': 13, 'black fruit': 2, 'ageing': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Torrontés,,https://images.vivino.com/thumbs/P1jW4MN5QIilIihNx5sLGA_pb_x600.png
https://www.vivino.com/passionate-montesco-piefranc-cabernet-franc/w/7137907?year=2019&price_id=37266573,Montesco Piefranc Cabernet Franc,2019,Passionate,4.1,104,22,38.7108%,64.14023499999999%,16.183797499999997%,76.42334%,"{'red fruit': 34, 'spices': 19, 'oaky': 17, 'black fruit': 13, 'earthy': 6, 'vegetal': 3, 'dried fruit': 3, 'yeasty': 2, 'floral': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Cabernet Franc Red,,https://images.vivino.com/thumbs/P_-I7Y4USJWBcY536bm6tA_pb_x600.png
https://www.vivino.com/matias-riccitelli-old-vines-bastardo/w/6816786?year=2022&price_id=36657576,Old Vines Bastardo,2022,Matías Riccitelli,4.1,104,93.53,,,,,"{'red fruit': 17, 'floral': 6, 'earthy': 5, 'spices': 3, 'oaky': 2, 'black fruit': 1, 'yeasty': 1}",,['Trousseau'],"['Argentina', 'Patagonia', 'Rio Negro']",,13.5%,https://images.vivino.com/thumbs/2yvKqRc-TVypav5T6HtSlA_pb_x600.png
https://www.vivino.com/otronia-fortyfive-rugientes-corte-de-blancas/w/7351806?year=2020&price_id=36971488,45 Rugientes Corte de Blancas,2020,Otronia,4.1,104,32.65,41.61147999999999%,,14.8957625%,55.319939999999995%,"{'citrus': 30, 'tree fruit': 29, 'earthy': 13, 'floral': 8, 'vegetal': 7, 'tropical': 6, 'oaky': 4, 'yeasty': 3, 'spices': 3, 'ageing': 2, 'black fruit': 1, 'red fruit': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Gewürztraminer', 'Pinot Gris', 'Chardonnay']","['Argentina', 'Patagonia']",Argentinian White,13.5%,https://images.vivino.com/thumbs/1NpI2Ez1T0GjDIes5r8BKA_pb_x600.png
https://www.vivino.com/piattelli-malbec-reserve/w/3003736?year=2023&price_id=38129887,Malbec Reserve,2023,Piattelli,4.1,102,21.95,63.213997500000005%,38.3952%,23.5931575%,38.63567%,"{'black fruit': 268, 'oaky': 235, 'earthy': 136, 'red fruit': 76, 'spices': 38, 'floral': 14, 'dried fruit': 10, 'yeasty': 9, 'vegetal': 8, 'tree fruit': 3, 'ageing': 2, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Salta Malbec Red,,https://images.vivino.com/thumbs/44rAJgEJTl6zi949A4lK2g_pb_x600.png
https://www.vivino.com/yacochuya-san-pedro-de-yacochuya/w/1919179?year=2021&price_id=38277600,San Pedro de Yacochuya,2021,Yacochuya,4.1,99,60,75.94784999999999%,49.124019999999994%,12.350729999999999%,44.8809125%,"{'oaky': 242, 'black fruit': 203, 'earthy': 118, 'red fruit': 61, 'spices': 58, 'dried fruit': 13, 'floral': 13, 'citrus': 8, 'yeasty': 7, 'vegetal': 4, 'tropical': 4, 'tree fruit': 3, 'ageing': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Cabernet Sauvignon - Malbec,15%,https://images.vivino.com/thumbs/ZM883eTDRsCiEvsvyfH-cg_pb_x600.png
https://www.vivino.com/casarena-owen-s-vineyard-cabernet-sauvignon/w/4422272?year=2019&price_id=36637083,Owen's Vineyard Cabernet Sauvignon,2019,Casarena,4.1,91,34.99,65.70549%,55.731587499999996%,14.5758175%,42.8642625%,"{'black fruit': 86, 'oaky': 81, 'earthy': 50, 'red fruit': 32, 'spices': 27, 'vegetal': 10, 'ageing': 5, 'yeasty': 5, 'floral': 1, 'dried fruit': 1, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/l2O4XA3RSKCi3qJAYlW0Pg_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-gran-bousquet-organic-cabernet-sauvignon/w/7232996?year=2020&price_id=35319439,Gran Bousquet Organic Cabernet Sauvignon,2020,Domaine Bousquet,4.1,88,21.99,65.01004%,56.06605%,24.013375%,42.5992125%,"{'black fruit': 16, 'oaky': 13, 'spices': 6, 'earthy': 4, 'ageing': 3, 'red fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/FXKRqxepS967-74w8oN8CQ_pb_x600.png
https://www.vivino.com/finca-don-carlos-calathus-roble-cabernet-franc/w/7301272?year=2020&price_id=36135447,Calathus Roble Cabernet Franc,2020,Finca Don Carlos,4.1,based,17.99,51.875%,67.5%,11.25%,55%,"{'spices': 4, 'black fruit': 3, 'earthy': 3, 'oaky': 2, 'vegetal': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Cabernet Franc Red,,https://images.vivino.com/thumbs/AbsLCZ0wS8qtt_qQWwyVEw_150x200.jpg
https://www.vivino.com/kaiken-nude-rose/w/11751242?year=2023&price_id=37897641,Nude Rosé,2023,Kaiken,4.1,80,25.99,47.876099999999994%,,31.168142500000002%,46.5154825%,{},"['pork', 'shellfish', 'vegetarian', 'poultry', 'mild and soft cheese', 'aperitif']",,"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Rosé,,https://images.vivino.com/thumbs/62L4xc0-Tf2GWlTZXz5ZpQ_150x200.jpg
https://www.vivino.com/catena-appellation-en-fuego-malbec/w/5217802?year=2013&price_id=36605328,Appellation En Fuego Malbec,2013,Catena,4.1,based,"1,438.99",59.347825%,21.85055%,15.054347499999999%,23.4782625%,{},"['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/TwuvDFXuToi7lgMZd8K11g_150x200.jpg
https://www.vivino.com/alpasion-grand-cabernet-franc-valle-de-uco/w/5323600?year=2021&price_id=36773790,Grand Cabernet Franc,2021,Alpasión,4.1,70,24.99,54.733715000000004%,55.77383%,8.271887499999998%,51.414155%,"{'oaky': 94, 'black fruit': 75, 'spices': 42, 'earthy': 25, 'red fruit': 16, 'yeasty': 7, 'vegetal': 6, 'floral': 4, 'dried fruit': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Cabernet Franc Red,13%,https://images.vivino.com/thumbs/MbC-M4zlTJe5tGhdk1D1GA_pb_x600.png
https://www.vivino.com/dona-paula-alluvia-parcel-malbec/w/1839741?year=2014&price_id=31927536,Alluvia Parcel Malbec,2014,Doña Paula,4.1,65,99.99,66.91322500000001%,35.1881675%,16.452215%,36.080515%,"{'black fruit': 32, 'oaky': 20, 'earthy': 18, 'red fruit': 10, 'spices': 7, 'floral': 3, 'yeasty': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/ryr6W67-QFOjo6tzr4xbYA_pb_x600.png
https://www.vivino.com/escorihuela-gascon-the-president-s-malbec-malbec/w/9374192?year=2020&price_id=35513784,The President's Malbec - Malbec,2020,Escorihuela Gascón,4.1,65,34.98,59.052787499999994%,33.990472499999996%,20.29252%,35.509167500000004%,"{'earthy': 6, 'spices': 5, 'oaky': 3, 'black fruit': 3, 'red fruit': 1, 'ageing': 1, 'vegetal': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/EXcOC1PZQXKbQ7OnDsSWjQ_pb_x600.png
https://www.vivino.com/falasco-wines-fausto-old-vines-malbec/w/8966542?year=2022&price_id=38188898,Fausto Old Vines Malbec,2022,Falasco Wines,4.1,64,21.99,59.11656000000001%,45.7467125%,31.236424999999997%,45.254175000000004%,"{'oaky': 14, 'black fruit': 9, 'spices': 6, 'red fruit': 3, 'yeasty': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/5LZ3zbGhR-yxxcWL8PQw0Q_pb_x600.png
https://www.vivino.com/piattelli-malbec-grand-reserve/w/4737456?year=2013&price_id=35892413,Malbec Grand Reserve,2013,Piattelli,4.1,64,34.99,65.42465%,42.32625%,23.475169999999995%,40.578472500000004%,"{'oaky': 140, 'black fruit': 120, 'earthy': 63, 'red fruit': 18, 'spices': 12, 'yeasty': 8, 'ageing': 5, 'dried fruit': 5, 'floral': 3, 'vegetal': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Salta Malbec Red,,https://images.vivino.com/thumbs/0B6_xhjjTH-npmyXIap1YA_pb_x600.png
https://www.vivino.com/bodegas-y-vinedos-nicolas-catena-la-marchigiana-malbec/w/7623629?year=2021&price_id=35085935,La Marchigiana Malbec,2021,Bodegas y Viñedos Nicolas Catena,4.1,63,32.95,62.65105%,23.900465%,23.932579999999998%,33.03067%,"{'black fruit': 28, 'red fruit': 21, 'oaky': 11, 'earthy': 10, 'spices': 6, 'dried fruit': 1, 'citrus': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/eG1hQ-VMQ4Wy0a-aQRchxg_pb_x600.png
https://www.vivino.com/cuarto-dominio-malbec/w/1364615?year=2016&price_id=19200792,Malbec,2016,Bodega Cuarto Dominio,4.1,62,51.99,68.440275%,40.3031625%,13.733797500000001%,39.541504999999994%,"{'oaky': 32, 'black fruit': 23, 'spices': 15, 'earthy': 10, 'red fruit': 7, 'tropical': 2, 'floral': 2, 'ageing': 1, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.9%,https://images.vivino.com/thumbs/EbJdQHkJTyGtKlZIFSMeWQ_pb_x600.png
https://www.vivino.com/rocamadre-vinas-viejas-semillon/w/10071732?year=2022&price_id=35890039,Viñas Viejas Semillon,2022,Rocamadre,4.1,based,33,42.5%,,4.25%,48.75%,"{'tree fruit': 1, 'citrus': 1, 'earthy': 1, 'yeasty': 1}","['pork', 'shellfish', 'rich fish (salmon, tuna etc)', 'lean fish', ""goat's milk cheese""]",['Sémillon'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Sémillon White,,https://images.vivino.com/thumbs/26qqfvtLRJWRO5Hl42JObA_150x200.jpg
https://www.vivino.com/ar-pascual-toso-alta-cabernet-sauvignon-barrancas-vineyards/w/1821321?year=2012&price_id=3573913,Alta Cabernet Sauvignon (Barrancas Vineyards),2012,Pascual Toso,4.1,60,49.99,66.6317625%,58.748599999999996%,19.805925%,45.759397500000006%,"{'oaky': 40, 'black fruit': 22, 'red fruit': 11, 'spices': 8, 'earthy': 8}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/LNCojPZzQ5Ck_Nev5V5yXQ_pb_x600.png
https://www.vivino.com/fabre-montmayou-h-j-fabre-reserva-malbec/w/1246024?year=2021&price_id=37631035,H J. Fabre Reserva Malbec,2021,Fabre Montmayou,4.1,59,22.99,67.066985%,22.661655%,15.6961425%,33.689885000000004%,"{'oaky': 164, 'black fruit': 135, 'red fruit': 64, 'earthy': 63, 'spices': 44, 'dried fruit': 6, 'yeasty': 6, 'floral': 4, 'ageing': 3, 'tree fruit': 2, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/BpCfmejERI-gMo5EbLK9oQ_pb_x600.png
https://www.vivino.com/finca-la-luz-callejon-del-crimen-gran-reserva-cabernet-sauvignon/w/1511180?year=2016&price_id=36789374,Callejon del Crimen Gran Reserva Cabernet Sauvignon,2016,Finca La Luz,4.1,58,16.98,63.854825000000005%,56.01896500000001%,12.7686925%,46.041982499999996%,"{'black fruit': 29, 'oaky': 27, 'red fruit': 8, 'spices': 6, 'earthy': 6, 'ageing': 2, 'tropical': 2, 'yeasty': 1, 'dried fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/FuE2IK7NSFKgcKvjGDXzcA_pb_x600.png
https://www.vivino.com/buscado-vivo-o-muerto-la-verdad-san-pablo/w/8075173?year=2019&price_id=36112133,La Verdad San Pablo,2019,Buscado Vivo o Muerto,4.1,59,49.95,61.84296500000001%,,7.0343775000000015%,57.531825%,"{'earthy': 6, 'citrus': 3, 'floral': 2, 'tropical': 1, 'tree fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,,https://images.vivino.com/thumbs/m7KadM5sQPe4XebrcoUbVQ_150x200.jpg
https://www.vivino.com/familia-schroeder-malbec-patagonia/w/1264896?year=2021&price_id=34431097,Malbec,2021,Familia Schroeder,4.1,58,15.95,64.3172975%,24.534922499999993%,18.604475000000004%,36.311465000000005%,"{'black fruit': 94, 'oaky': 86, 'red fruit': 57, 'earthy': 40, 'spices': 34, 'yeasty': 6, 'floral': 5, 'dried fruit': 4, 'tree fruit': 2, 'citrus': 2, 'ageing': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'Patagonia']",Argentinian Malbec,,https://images.vivino.com/thumbs/eCaho_2bRNGnNV2hlnEGFg_pb_x600.png
https://www.vivino.com/alpasion-grand-petit-verdot-valle-de-uco/w/5891579?year=2021&price_id=36831267,Grand Petit Verdot,2021,Alpasión,4.1,57,24.99,85%,74.43485%,20.048522499999994%,81.9607175%,"{'black fruit': 49, 'oaky': 40, 'spices': 18, 'earthy': 12, 'floral': 8, 'red fruit': 7, 'dried fruit': 4, 'ageing': 3, 'yeasty': 3, 'vegetal': 1}","['beef', 'lamb', 'game (deer, venison)', 'mature and hard cheese']",['100%Petit Verdot'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Petit Verdot Red,15.8%,https://images.vivino.com/thumbs/5I8sTzE3TXWEJeVqyhwp7g_pb_x600.png
https://www.vivino.com/gouguenheim-winery-malbec/w/7730316?year=2021&price_id=31811468,Malbec,2021,Gouguenheim,4.1,based,11.99,65.41901%,27.566900000000004%,14.204225000000001%,38.989435%,"{'red fruit': 4, 'oaky': 2, 'black fruit': 2, 'floral': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,,https://images.vivino.com/thumbs/mbFjlMl6SxSh2-QnqrzAWQ_150x200.jpg
https://www.vivino.com/piattelli-reserve-torrontes/w/1768018?year=2022&price_id=31340936,Reserve Torrontés,2022,Piattelli,4.1,52,16.99,53.222177499999994%,,9.6113%,59.181195%,"{'tree fruit': 111, 'citrus': 79, 'tropical': 73, 'earthy': 42, 'oaky': 36, 'floral': 32, 'yeasty': 11, 'vegetal': 8, 'spices': 4, 'ageing': 3, 'red fruit': 3, 'dried fruit': 2}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Torrontés,,https://images.vivino.com/thumbs/_o5YVIxXRfCvZMfbYrKqpg_pb_x600.png
https://www.vivino.com/ver-sacrum-monastrell/w/5254039?year=2021&price_id=37864423,Monastrell,2021,Ver Sacrum,4.1,50,19.98,,,,,"{'red fruit': 63, 'earthy': 28, 'black fruit': 25, 'oaky': 11, 'spices': 9, 'ageing': 3, 'yeasty': 3, 'floral': 3, 'vegetal': 2, 'tree fruit': 2, 'citrus': 1}",,['Mourvedre'],"['Argentina', 'Mendoza', 'Uco Valley']",,,https://images.vivino.com/thumbs/6Sh0flWiSH-D7iYf62FYmg_pb_x600.png
https://www.vivino.com/zuccardi-aluvional-los-chacayes/w/3835397?year=2019&price_id=33535873,Aluvional Los Chacayes,2019,Zuccardi,4.1,49,97,64.4611%,38.23748749999999%,13.4540875%,40.308425%,"{'black fruit': 12, 'earthy': 10, 'red fruit': 4, 'oaky': 3, 'floral': 2, 'spices': 2, 'vegetal': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/klgaBrd7QeCtmz-xaIcfRw_pb_x600.png
https://www.vivino.com/seliz-sauvignon-blanc/w/6343377?year=2016&price_id=37447256,Sauvignon Blanc,2016,Seliz,4.1,48,100,44.329164999999996%,,0,70.96666499999999%,"{'tree fruit': 6, 'citrus': 6, 'earthy': 3}","['shellfish', 'vegetarian', ""goat's milk cheese""]",['Sauvignon Blanc'],"['Argentina', 'Mendoza']",Argentinian Sauvignon Blanc,,https://images.vivino.com/thumbs/YAUcvy31RFKRFCR9Yz85eQ_150x200.jpg
https://www.vivino.com/casa-de-uco-winemaker-s-blend-valle-de-uco/w/10753951?year=2020&price_id=36837776,Winemaker's Blend,2020,Casa de Uco,4.1,46,54,62.467349999999996%,55.60447500000001%,28.716420000000006%,50.6417925%,"{'oaky': 6, 'earthy': 2, 'black fruit': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Merlot', 'Petit Verdot', 'Cabernet Franc']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/7dRaUdkVQ_KgK1uoVzl1XQ_pb_x600.png
https://www.vivino.com/escorihuela-gascon-eighteen-eightyfour-limited-production-malbec/w/1226569?year=2021&price_id=36700191,1884 Limited Production Malbec,2021,Escorihuela Gascón,4.1,46,24.41,67.61966249999999%,23.236667500000003%,13.996375%,32.5475625%,"{'oaky': 66, 'black fruit': 40, 'earthy': 30, 'red fruit': 21, 'spices': 16, 'yeasty': 3, 'ageing': 2, 'floral': 2, 'tree fruit': 2, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/VtDBkZi7T3WCTHCWARpPfg_pb_x600.png
https://www.vivino.com/algodon-premium-reserve-malbec-bonarda/w/3504316?year=2019&price_id=37200896,Premium Reserve Malbec - Bonarda,2019,Algodon,4.1,46,29.87,65.510915%,43.94345%,32.495045%,53.477185%,"{'oaky': 13, 'black fruit': 9, 'red fruit': 9, 'earthy': 4, 'spices': 2, 'ageing': 1, 'yeasty': 1, 'citrus': 1, 'floral': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Bonarda', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/1saE0pq8SradTz0Dvq0n5g_pb_x600.png
https://www.vivino.com/mi-terruno-reserva-limitada-malbec-cabernet/w/1167944?year=2018&price_id=37428985,Reserva Limitada Malbec - Cabernet,2018,Mi Terruño,4.1,44,25,74.61183500000001%,48.487575%,0.8976625000000027%,47.529242499999995%,"{'oaky': 53, 'black fruit': 36, 'earthy': 20, 'red fruit': 11, 'spices': 9, 'floral': 5, 'yeasty': 2, 'ageing': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon - Malbec,14%,https://images.vivino.com/thumbs/P5kxduwIQjy53MB0I6JPHg_pb_x600.png
https://www.vivino.com/vina-cobos-vinculum-chardonnay/w/9914051?year=2019&price_id=32632710,Vinculum Chardonnay,2019,Viña Cobos,4.1,35,64.78,42.874735%,,21.1629%,46.44221%,"{'oaky': 26, 'tree fruit': 14, 'earthy': 10, 'citrus': 10, 'yeasty': 3, 'spices': 3, 'vegetal': 2, 'ageing': 1, 'floral': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,,https://images.vivino.com/thumbs/aQ9imD_AQ9CXoZ9TqCJorw_pb_x600.png
https://www.vivino.com/bodega-atamisque-malbec/w/1701679?year=2021&price_id=36823007,Malbec,2021,Bodega Atamisque,4.1,38,,64.15740000000001%,36.184667499999996%,21.403624999999998%,41.002267499999995%,"{'oaky': 202, 'black fruit': 197, 'earthy': 69, 'red fruit': 48, 'spices': 32, 'dried fruit': 13, 'floral': 10, 'yeasty': 8, 'vegetal': 6, 'ageing': 5, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/1DliliOyS6mfFy2j9s9jNA_pb_x600.png
https://www.vivino.com/krontiras-cosmic-amber-chardonnay/w/8851150?year=2022&price_id=36853791,Cosmic Amber Chardonnay,2022,Krontiras,4.1,34,,49.4918225%,,11.678139999999999%,36.8296075%,"{'citrus': 26, 'earthy': 12, 'oaky': 10, 'tropical': 9, 'spices': 5, 'tree fruit': 5, 'vegetal': 5, 'floral': 3, 'ageing': 2, 'yeasty': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza', 'Maipu']",Argentinian Chardonnay,12%,https://images.vivino.com/thumbs/TLBVuLz4RaKPIXllDA0nuQ_pb_x600.png
https://www.vivino.com/falasco-wines-hermandad-winemaker-series-single-vineyard-pinot-noir/w/9300647?year=2021&price_id=36787208,Hermandad Winemaker Series Single Vineyard Pinot Noir,2021,Falasco Wines,4.1,28,22.98,47.820185%,45.095417499999996%,12.83833%,58.792064999999994%,"{'oaky': 5, 'black fruit': 5, 'red fruit': 4, 'earthy': 2, 'dried fruit': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Mendoza']",Argentinian Pinot Noir,,https://images.vivino.com/thumbs/AeXPhicURaqAhy3fhtvgsQ_pb_x600.png
https://www.vivino.com/ar-corazon-del-sol-magma-red-blend/w/7615138?year=2019&price_id=37487056,Magma Red Blend,2019,Corazon del Sol,4.1,26,56.69,84.823775%,61.74181%,3.000002499999999%,62.221312499999996%,"{'black fruit': 3, 'red fruit': 3, 'oaky': 3, 'spices': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/6Evmgi_lRe2PDCTbJcGUPA_pb_x600.png
https://www.vivino.com/catena-zapata-nicasia-vineyards-red-blend-cabernet-franc/w/1264565?year=2007&price_id=32663441,Nicasia Vineyards Red Blend Cabernet Franc,2007,Catena Zapata,4.0,based,119.99,68.9815%,47.2773175%,21.341119999999997%,51.23703999999999%,"{'oaky': 138, 'black fruit': 76, 'red fruit': 31, 'earthy': 22, 'spices': 21, 'vegetal': 6, 'citrus': 5, 'floral': 5, 'ageing': 3, 'yeasty': 3, 'dried fruit': 2, 'tree fruit': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Franc', 'Merlot', 'Petit Verdot']","['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Bordeaux Blend,,https://images.vivino.com/thumbs/yNVabOPYS-i05pvF7J7q6A_pb_x600.png
